training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
246.73209,0.17011148,-4.6359034,0.016484253,1.0,0.54501784,-1.1974175,17.256939,0.5186713,-34.551636,-93.74655,0.3354164,245.31036,0.19020975,-4.647375,0.02107312,1.0,1.335572,-33.77031,-93.7024,0.4497692,0.0016661404132843017,948.5675237178802,355000
237.5054,0.16199587,-4.6352305,0.016215129,1.0,0.8955433,-1.6089311,22.789219,0.2942075,-34.67958,-93.040634,0.45496476,240.17064,0.20763785,-4.644382,0.019875634,1.0,0.33907306,-34.85219,-95.55548,0.3962062,0.0016591232776641846,956.8631467819214,360000
239.31761,0.10708839,-4.6397967,0.018041598,1.0,1.0389518,-0.6759039,24.031866,0.4756699,-35.38346,-93.78682,0.5515693,249.85158,0.10857095,-4.6480684,0.021350292,1.0,0.397314,-33.94923,-94.71336,0.6094785,0.0016813847064971923,965.2700760364532,365000
236.78535,0.16616079,-4.6353846,0.016276857,1.0,0.96012497,-0.5000173,17.307323,0.9211918,-33.795288,-94.34479,0.33876044,247.34492,0.20748478,-4.6567783,0.024834346,1.0,0.654137,-34.521885,-93.82442,0.27805564,0.0016727854251861573,973.6340095996857,370000
255.47723,0.17476082,-4.633134,0.015376578,1.0,1.5701549,-0.934777,26.732508,0.39073688,-34.40112,-94.73193,0.61285937,231.66357,0.1744155,-4.650197,0.022201937,1.0,0.6768169,-34.375175,-93.09921,0.34949493,0.0016721739768981933,981.9948852062225,375000
243.53787,0.14761952,-4.638577,0.017553704,1.0,0.967076,-0.91831756,24.756062,0.29505348,-34.012688,-94.449615,0.49164233,238.86128,0.15659043,-4.6533995,0.023482848,1.0,0.5556059,-34.58442,-94.905365,0.3497199,0.0016821298122406006,990.4055395126343,380000
239.90141,0.037918366,-4.636898,0.016882261,1.0,1.7816483,-2.1228342,27.777752,0.44106427,-33.972153,-94.4898,0.5244522,258.36816,0.17810832,-4.652012,0.022927806,1.0,0.49342132,-34.200752,-94.19539,0.26645714,0.0016709864616394044,998.7604787349701,385000
241.68245,0.12608501,-4.6359563,0.016505456,1.0,0.8690263,-2.8162751,14.888569,0.6142763,-33.60504,-93.99788,0.18599805,236.97264,0.104329914,-4.650695,0.02240085,1.0,0.38885102,-35.697807,-92.99427,0.47108382,0.0016633949279785155,1007.0774590969086,390000
245.05708,0.15742753,-4.6338744,0.015672645,1.0,1.1703427,-1.2137731,20.880316,0.65728104,-34.07926,-93.20454,0.47529513,243.09424,0.15246905,-4.647152,0.020983629,1.0,0.5889305,-33.98535,-94.352356,0.35453323,0.0016641058444976807,1015.3979935646057,395000
247.76886,0.13501453,-4.6388736,0.017672433,1.0,0.51201063,-1.1001202,17.35041,0.7644144,-32.897034,-95.42278,0.62860525,250.86295,0.21667723,-4.6392317,0.017815748,1.0,0.5494603,-33.781723,-93.8443,0.29109514,0.0016595508575439452,1023.6957547664642,400000
240.24246,0.14176181,-4.6337547,0.015624851,1.0,2.586813,-0.9409066,18.386185,0.4859178,-34.908936,-93.773415,0.2996748,239.93762,0.17454752,-4.6465616,0.020747578,1.0,0.7299568,-34.735756,-93.57648,0.5555843,0.01857653546333313,1116.5784378051758,405000
234.91318,0.11391947,-4.6354275,0.016293833,1.0,1.4826149,-0.9405979,17.640797,0.48171753,-34.366512,-95.05525,0.29894042,240.74338,0.13674134,-4.647675,0.021192811,1.0,0.4200287,-33.775314,-93.67973,0.40851292,0.0016608838081359862,1124.882863998413,410000
230.65659,0.15834777,-4.629294,0.013840638,1.0,2.867765,-1.5938619,20.248636,0.565444,-32.763847,-93.790016,0.36186808,247.23407,0.166973,-4.6470447,0.020940924,1.0,1.0447109,-36.11578,-94.43085,0.3106104,0.0016945013523101808,1133.355378627777,415000
229.45326,0.09098646,-4.6355176,0.01633001,1.0,0.9962785,-0.90072334,20.845636,0.54689795,-32.82222,-95.35835,0.4825536,245.52081,0.1342809,-4.651583,0.022756252,1.0,0.4223299,-34.802765,-93.69426,0.37306115,0.0016970466136932373,1141.8406176567078,420000
231.43521,0.015928999,-4.6402383,0.018218307,1.0,1.2460465,-0.6540992,15.338194,0.3260211,-34.869377,-94.68207,0.30236393,251.07672,0.1262716,-4.646907,0.02088593,1.0,0.396074,-32.08625,-93.70326,0.779253,0.001660299777984619,1150.1421236991882,425000
240.90823,0.16432574,-4.635856,0.01646544,1.0,1.8503246,-1.6216346,16.611044,0.3885277,-34.813263,-94.57319,0.29933035,244.77005,0.114641264,-4.645528,0.02033408,1.0,0.60822874,-35.214886,-93.14858,0.49847806,0.0016740728378295898,1158.512493133545,430000
249.05829,0.19028266,-4.634445,0.015901003,1.0,1.5032696,-1.1179948,25.469288,0.48452628,-33.617382,-93.973274,0.5506977,261.85492,0.19743866,-4.6433477,0.019462058,1.0,0.25791332,-35.933556,-94.97931,0.42611766,0.0016737090110778808,1166.8810439109802,435000
242.06616,0.08585563,-4.632895,0.0152809145,1.0,1.4390869,-0.7880417,19.322546,0.3669446,-33.198444,-93.84044,0.44708347,247.23125,0.118691936,-4.6468954,0.020881036,1.0,0.42633557,-35.465202,-93.62393,0.33027667,0.0016572693347930909,1175.1673979759216,440000
248.61458,0.1167832,-4.632259,0.015026437,1.0,1.435938,-1.3140036,19.423218,0.4059642,-34.012215,-95.068695,0.5709005,251.03745,0.1399835,-4.653373,0.023472035,1.0,0.49589878,-32.78763,-93.66902,0.5498102,0.001702733850479126,1183.6810729503632,445000
246.26405,0.16320513,-4.6351633,0.016188145,1.0,1.1193256,-0.79221356,16.948769,0.40431935,-34.08216,-93.21422,0.42144287,236.01575,0.1239457,-4.6483746,0.021472836,1.0,0.5177953,-33.549946,-94.940384,1.0670872,0.0016758759498596192,1192.0604588985443,450000
252.30807,0.18802273,-4.6301017,0.014163623,1.0,0.8183874,-1.7123106,17.483997,1.1698296,-34.84589,-93.7513,0.31631327,241.22308,0.11459249,-4.648712,0.021607691,1.0,0.46117342,-32.796997,-94.12698,0.66129434,0.0016693132877349853,1200.407032251358,455000
246.33595,0.23093036,-4.6390634,0.017748285,1.0,0.8604952,-1.3781582,31.535343,0.56687915,-34.373055,-95.46307,0.38502538,238.78752,0.21193257,-4.6423607,0.0190671,1.0,0.641275,-34.443195,-93.45453,0.41511983,0.0016509351253509521,1208.6617143154144,460000
246.70941,0.14278728,-4.6309295,0.014494798,1.0,1.431619,-1.4167404,20.184002,0.4661036,-35.208298,-94.58072,0.3239951,241.43904,0.09765438,-4.656083,0.024556184,1.0,0.36839688,-33.44031,-93.51105,0.32753485,0.0016688209056854248,1217.0058243274689,465000
252.5185,0.22809932,-4.6316824,0.014795902,1.0,2.1538215,-1.1277539,25.46628,1.0414258,-34.309757,-94.82662,0.42155516,236.39458,0.1169925,-4.6529074,0.023285855,1.0,0.35607526,-33.483494,-94.085396,0.6703943,0.0016712534427642822,1225.3620977401733,470000
