training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0087703,-2.9246507,0.008773952,1.0867734,33.56382,0.99999636,-33.563698,1.0,0.27138537,0.0,-26.795507,-76.91868,6.6886816,-1.7140623,66.02457,0.3945601,-26.390991,-76.779854,0.07048832,1.0088458,-2.948616,0.008845847,1.110739,35.58313,1.0,-35.58313,1.0,0.22942698,0.0,-27.8223,-78.824165,0.59461087,-27.422615,-78.67443,0.07682965,0.001609913969039917,268.6432282924652,65000
1.0086874,-2.8958073,0.008687422,1.0579302,34.106865,1.0,-34.106865,1.0,0.38179678,0.0,-28.07624,-78.76949,10.351033,-4.4015536,104.72956,0.8378006,-27.680267,-78.66192,0.071248785,1.0088971,-2.9659667,0.0088979,1.1280897,35.22196,0.9999992,-35.22193,1.0,0.32555714,0.0,-28.676476,-77.13652,0.5140295,-28.300941,-76.94312,0.071154475,0.0016103656768798828,276.6950612068176,70000
1.0086328,-2.8775773,0.008632733,1.0397005,34.27063,1.0,-34.27063,1.0,0.4293487,0.0,-29.00661,-77.457886,4.267159,-9.356787,83.68474,0.9280967,-28.587217,-77.06329,0.07580674,1.0087663,-2.9237146,0.008771144,1.0858376,34.470108,0.9999951,-34.46994,1.0,0.26131898,0.0,-27.632416,-79.89274,0.9252161,-27.226608,-79.64006,0.08247337,0.0016098586082458496,284.7443587779999,75000
1.0087488,-2.9162674,0.008748803,1.0783906,33.724106,1.0,-33.724106,1.0,0.3632783,0.0,-27.085327,-79.38762,9.609601,-7.8844886,116.9475,0.94652486,-26.703884,-79.21404,0.06843204,1.0084965,-2.8322105,0.008496632,0.9943335,34.656094,0.99999994,-34.656094,1.0,0.49521494,0.0,-26.97134,-79.73608,0.6944973,-26.588142,-79.64987,0.09097944,0.0016083760738372804,292.786244392395,80000
1.0085871,-2.862386,0.008587158,1.024509,34.767727,1.0,-34.767727,1.0,0.24917778,0.0,-26.876093,-76.61938,5.8051643,-6.696519,93.76929,0.76757646,-26.511244,-76.400856,0.06754717,1.0088062,-2.9353924,0.0088061765,1.0975153,35.480743,1.0,-35.480743,1.0,0.19399887,0.0,-26.492798,-77.757164,1.0800737,-26.068333,-77.606735,0.0709886,0.0016111641883850098,300.84207034111023,85000
1.0086321,-2.8773596,0.008632079,1.0394827,33.18908,0.99999994,-33.18908,1.0,0.2812477,0.0,-28.594212,-77.90669,9.99509,-2.8384125,81.08244,0.7073762,-28.18769,-77.85374,0.07822781,1.0086212,-2.8737466,0.00862124,1.0358696,35.538605,1.0,-35.538605,1.0,0.17950648,0.0,-27.785606,-79.02567,1.0892769,-27.372276,-78.70038,0.075743884,0.0016059337139129638,308.8717432022095,90000
1.0088024,-2.9341493,0.0088024475,1.096272,34.442528,1.0,-34.442528,1.0,0.21048492,0.0,-27.051348,-78.447365,5.8170204,-3.1979728,52.385883,0.68571985,-26.652147,-78.53465,0.07044692,1.0084826,-2.8275156,0.0084825475,0.9896387,34.28945,1.0,-34.28945,1.0,0.36784977,0.0,-28.050413,-80.77722,0.9727611,-27.68549,-80.51672,0.06689399,0.0016072250843048095,316.9078736305237,95000
1.0086346,-2.878183,0.008634549,1.0403056,35.122993,1.0,-35.122993,1.0,0.31415397,0.0,-27.283756,-79.69016,6.7949815,-4.5267467,67.43652,0.8570588,-26.85634,-79.67255,0.075192004,1.0086255,-2.8751526,0.008625459,1.0372758,34.204575,1.0,-34.204575,1.0,0.45744196,0.0,-27.26425,-80.721405,1.0184524,-26.872887,-80.52434,0.073924445,0.0016073420047760009,324.9445881843567,100000
1.0085633,-2.856001,0.008568003,1.0181239,33.486137,0.99999523,-33.485977,1.0,0.25363022,0.0,-27.495365,-78.63431,7.3696384,-6.8635836,83.38152,0.63216037,-27.103657,-78.47763,0.072244935,1.0087241,-2.9126282,0.008737885,1.0747514,32.726913,0.99998623,-32.726463,1.0,0.27087134,0.0,-27.084778,-81.146324,0.7843435,-26.68829,-81.0211,0.07570539,0.017204417562484742,410.96668100357056,105000
1.0087155,-2.9061902,0.008718571,1.0683131,34.907745,0.9999969,-34.90764,1.0,0.2949471,0.0,-28.555977,-80.647484,5.121093,-4.6703944,83.162766,1.7606566,-28.163607,-80.42517,0.08824681,1.0086163,-2.8749683,0.008624905,1.0370913,34.365246,0.9999915,-34.364952,1.0,0.32625407,0.0,-27.70333,-77.77552,1.2019109,-27.313683,-77.759346,0.06458734,0.001642990827560425,419.1816396713257,110000
1.0087291,-2.9170027,0.008751009,1.0791256,34.174007,0.99997807,-34.17326,1.0,0.28117782,0.0,-27.005407,-80.43281,9.587675,-10.776503,100.00682,1.1475941,-26.569885,-80.02015,0.078744814,1.0086219,-2.8739793,0.0086219385,1.0361023,34.544197,1.0,-34.544197,1.0,0.24965326,0.0,-27.149437,-79.75572,1.0013031,-26.782946,-79.556656,0.06936064,0.0016506952762603759,427.43512201309204,115000
1.0086063,-2.8687787,0.008606335,1.0309014,33.813885,1.0,-33.813885,1.0,0.20070072,0.0,-28.07551,-79.54238,2.2171688,-4.7591095,45.64579,0.62519467,-27.659761,-79.26349,0.080677345,1.0087484,-2.9161663,0.0087485,1.0782895,34.360687,0.99999994,-34.360687,1.0,0.3067931,0.0,-26.325535,-81.96075,1.1629769,-25.948751,-81.82388,0.06628755,0.0016422282218933105,435.6462676525116,120000
1.0086068,-2.869019,0.008607057,1.031142,34.288338,0.9999997,-34.288326,1.0,0.4122575,0.0,-27.093807,-78.44594,22.82404,-22.74592,198.2807,1.9274267,-26.717678,-77.98835,0.07185304,1.0085834,-2.861376,0.008584129,1.023499,35.228104,0.99999934,-35.22808,1.0,0.2783897,0.0,-27.474312,-79.290184,0.5022569,-27.11549,-79.21885,0.07298006,0.0016485256195068359,443.88890051841736,125000
1.0087315,-2.9104888,0.008731467,1.0726118,34.00358,1.0,-34.00358,1.0,0.30058402,0.0,-26.305773,-80.14744,10.711911,-13.994578,101.591385,0.9060932,-25.90347,-79.996216,0.0713811,1.0086646,-2.8882093,0.0086646285,1.0503321,34.51423,1.0,-34.51423,1.0,0.23763837,0.0,-27.3582,-79.40203,0.5920535,-26.927347,-79.12043,0.08072745,0.001644255542755127,452.1101837158203,130000
1.0085106,-2.8368495,0.008510549,0.99897254,33.94475,1.0,-33.94475,1.0,0.2133794,0.0,-28.753849,-80.58279,13.422688,-12.2397995,107.69586,0.75492364,-28.332878,-80.412415,0.07987613,1.0088108,-2.9392762,0.008817829,1.1013992,34.649918,0.99999297,-34.649673,1.0,0.26381987,0.0,-28.372166,-81.89409,0.8749302,-27.961845,-81.64716,0.077071816,0.0016436383724212646,460.3283805847168,135000
1.0086542,-2.8847399,0.00865422,1.0468627,33.904037,1.0,-33.904037,1.0,0.5826632,0.0,-27.626266,-77.76305,22.922237,-28.551025,226.60013,1.170908,-27.204533,-77.449684,0.073680826,1.0086851,-2.8950288,0.008685086,1.0571517,34.692715,1.0,-34.692715,1.0,0.3557231,0.0,-26.754719,-78.68539,0.63698214,-26.356194,-78.653854,0.07241017,0.0016432622909545898,468.54469656944275,140000
1.0086416,-2.8805432,0.00864163,1.0426662,33.19426,1.0,-33.19426,1.0,0.33164686,0.0,-29.042591,-80.54839,16.771544,-8.490777,131.9473,0.5393613,-28.625183,-80.24017,0.07809915,1.008687,-2.8956795,0.008687038,1.0578024,33.352882,1.0,-33.352882,1.0,0.15993093,0.0,-27.254894,-80.90176,0.6201891,-26.87532,-80.62216,0.0716079,0.0016450485229492187,476.7699439525604,145000
1.0086967,-2.8988724,0.008696618,1.0609953,33.29606,1.0,-33.29606,1.0,0.4677761,0.0,-26.658699,-79.66966,5.26523,-10.193108,107.14903,0.7707782,-26.217278,-79.18383,0.08223483,1.0087544,-2.9181347,0.008754404,1.0802575,35.216385,1.0,-35.216385,1.0,0.32374093,0.026648164,-26.910202,-78.355705,1.1349428,-26.52203,-78.12691,0.07995957,0.0016425276279449462,484.98258686065674,150000
1.0087337,-2.911253,0.008733759,1.0733759,33.704086,1.0,-33.704086,1.0,0.2822889,0.0,-25.99744,-79.47832,9.544922,-8.224331,83.7182,0.99104273,-25.595114,-79.56641,0.073591515,1.0088087,-2.938415,0.008815246,1.100538,34.759594,0.9999935,-34.75937,1.0,0.21578258,0.0,-28.197842,-82.69689,0.8274337,-27.780884,-82.53735,0.075548515,0.0016452813148498536,493.2089991569519,155000
1.008633,-2.878964,0.008636892,1.0410869,33.644867,0.9999961,-33.644737,1.0,0.236415,0.0,-27.211544,-82.02369,5.415245,-10.420482,84.66794,0.5573685,-26.820477,-81.96713,0.069126084,1.0086432,-2.8810587,0.008643176,1.0431819,33.99648,1.0,-33.99648,1.0,0.2511604,0.0,-27.261192,-78.81272,0.7026299,-26.84269,-78.62168,0.07851238,0.0016414023399353027,501.416015625,160000
