training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.3008485,-7.6694946,2.3008485,0.07949667,33.916504,1.0,-33.916504,1.0,2.17146,0.0,-23.973442,-72.22692,6.8923035,-5.2940598,97.20953,0.5855861,-23.589544,-72.763054,0.15009159,3.306717,-7.689082,2.3067248,0.084393546,35.485428,0.9999921,-35.485146,1.0,1.9724696,0.0,-25.331823,-72.067184,0.49444467,-24.990444,-71.96901,0.20238757,0.001960356330871582,369.7029447555542,65000
3.2904062,-7.6347713,2.2904315,0.0708157,35.362617,0.99997485,-35.36173,1.0,1.5105588,0.0,-25.90466,-72.58521,3.0721562,-3.9998317,63.696003,0.691823,-25.516954,-72.42384,0.1315959,3.311167,-7.703906,2.311172,0.08809942,35.04779,0.999995,-35.047615,1.0,1.9081926,0.0,-24.60898,-73.379715,0.5177518,-24.222155,-73.22847,0.15478599,0.001974671125411987,379.5763051509857,70000
3.2912908,-7.637635,2.2912908,0.07153174,34.633404,1.0,-34.633404,1.0,2.0764518,0.0,-25.484303,-74.369705,5.923751,-5.0512505,76.96898,0.5813891,-25.094635,-74.07376,0.1264087,3.3083527,-7.6945295,2.308359,0.08575535,34.814133,0.99999374,-34.813915,1.0,1.940984,0.0,-25.081417,-74.67637,0.58873034,-24.705492,-74.55583,0.17041986,0.001980810308456421,389.4803614616394,75000
3.2894964,-7.6316624,2.2894988,0.070038535,35.264683,0.9999975,-35.264595,1.0,1.4484307,0.0,-25.651892,-74.44597,3.4633856,-2.5875132,48.234272,0.5013039,-25.284851,-74.3924,0.12213124,3.3011658,-7.6705604,2.301168,0.07976298,34.412117,0.9999978,-34.41204,1.0,1.8587877,0.0,-24.216133,-74.70829,0.5854059,-23.882893,-74.51827,0.13556434,0.0019920529365539553,399.4406318664551,80000
3.2966554,-7.655529,2.2966588,0.07600517,35.46073,0.9999967,-35.460617,1.0,1.5968566,0.0,-24.39005,-75.428925,4.133808,-3.5687041,61.02115,0.41020072,-24.0204,-75.18026,0.15460958,3.3059943,-7.6866994,2.3060102,0.0837979,34.015213,0.99998397,-34.014668,1.0,2.1759007,0.0,-24.721497,-72.931206,0.4759689,-24.340292,-72.46219,0.13099375,0.0019682360172271728,409.2818167209625,85000
3.2943795,-7.647931,2.2943795,0.07410572,34.436172,1.0,-34.436172,1.0,1.5438334,0.0,-26.342842,-75.39619,4.5171723,-4.102974,68.252045,0.60655314,-25.966318,-75.05348,0.17804815,3.3031096,-7.677031,2.3031096,0.08138075,34.38874,1.0,-34.38874,1.0,2.1323829,0.0,-25.847866,-72.9267,0.5593728,-25.373592,-72.71988,0.18205422,0.001963184976577759,419.0977461338043,90000
3.296194,-7.6539803,2.296194,0.07561797,35.118385,1.0,-35.118385,1.0,1.6969786,0.0,-25.902958,-74.639885,3.343996,-3.439492,60.02124,0.89975363,-25.482876,-74.382835,0.12951382,3.3054013,-7.6846967,2.3054092,0.08329713,33.745636,0.99999225,-33.745373,1.0,2.105508,0.0,-24.794231,-75.65221,0.58631206,-24.419168,-75.405365,0.16741899,0.001985435152053833,429.02492690086365,95000
3.296917,-7.656389,2.296917,0.07622032,34.703934,0.99999994,-34.703934,1.0,1.6846442,0.0,-25.10374,-73.179214,3.289793,-3.5952766,71.92047,0.66080403,-24.639385,-72.82732,0.1774508,3.3086605,-7.6955347,2.3086605,0.08600661,36.22058,1.0,-36.22058,1.0,1.8181825,0.0,-24.991997,-76.712944,0.4958123,-24.639118,-76.209854,0.14460483,0.0019750894069671633,438.9003789424896,100000
3.2957623,-7.652541,2.2957623,0.07525812,34.813446,1.0,-34.813446,1.0,1.8260787,0.0,-25.17545,-75.95344,3.8066397,-3.7408056,72.06377,0.44986495,-24.783031,-75.64639,0.16975021,3.3113725,-7.7045746,2.3113725,0.08826652,35.63571,1.0,-35.63571,1.0,1.7724739,0.0,-24.692005,-76.084526,0.46979147,-24.355404,-75.94392,0.16922936,0.04179780735969543,647.8894217014313,105000
3.2878437,-7.6261473,2.2878444,0.068659805,35.245667,0.9999992,-35.24564,1.0,1.2924908,0.0,-26.272997,-77.10219,2.4428132,-3.4469972,57.37722,0.6363076,-25.914478,-76.86493,0.13518715,3.3086786,-7.695668,2.3087006,0.086040035,35.69705,0.99997807,-35.696266,1.0,1.3976526,0.0,-25.9335,-76.64303,0.5463114,-25.570904,-76.21083,0.13468048,0.001995715856552124,657.8680069446564,110000
3.287623,-7.625409,2.287623,0.06847526,35.282135,1.0,-35.282135,1.0,1.8454511,0.0,-24.057554,-75.02873,5.8426204,-6.9747887,103.28409,0.42262962,-23.723957,-75.06612,0.1456447,3.301783,-7.6726093,2.301783,0.08027537,34.815865,1.0,-34.815865,1.0,1.8615475,0.0,-25.151207,-73.91078,0.39450836,-24.76332,-73.76194,0.15761983,0.0019908964157104494,667.8224940299988,115000
3.2894518,-7.6315417,2.2894626,0.070008434,35.62835,0.9999893,-35.627968,1.0,1.6864538,0.0,-25.637644,-74.48638,6.8076673,-5.140271,69.843895,0.9176539,-25.245499,-74.26458,0.12702872,3.3055396,-7.685132,2.3055396,0.08340584,35.97007,1.0,-35.97007,1.0,1.8453128,0.0,-24.60394,-76.28411,0.89594245,-24.270319,-76.03137,0.1533946,0.0019965252876281737,677.8051257133484,120000
3.2897887,-7.6326284,2.2897887,0.07028016,34.72738,1.0,-34.72738,1.0,1.8573619,0.24807227,-24.48999,-77.24792,4.4247,-4.263638,71.26107,0.5452589,-24.134918,-77.060905,0.12753859,3.3101726,-7.700574,2.3101726,0.0872665,34.77193,0.99999994,-34.77193,1.0,1.7952807,0.0,-25.05476,-75.81169,0.9946062,-24.668459,-75.36444,0.15884265,0.001994938611984253,687.7798247337341,125000
3.2910037,-7.6366777,2.2910037,0.07129249,35.89665,1.0,-35.89665,1.0,1.6397073,0.0,-24.852406,-75.41887,3.9291701,-3.6280894,67.205,1.133094,-24.489315,-75.27236,0.12777357,3.3042936,-7.6810007,2.3043003,0.08237313,34.97994,0.9999933,-34.979706,1.0,2.0966744,0.0,-25.793661,-78.03296,0.49079597,-25.401533,-77.82782,0.1384377,0.0019904886722564696,697.7322738170624,130000
3.290979,-7.6365967,2.290979,0.071272075,35.965313,1.0,-35.965313,1.0,1.6217371,0.0,-26.75565,-75.88036,3.4302175,-2.9289591,62.999443,0.48283184,-26.342842,-75.72074,0.17269358,3.3062544,-7.687518,2.3062553,0.08400245,36.274635,0.99999905,-36.2746,1.0,1.7128816,0.0,-27.085253,-75.07933,0.7027485,-26.701126,-74.79537,0.12908626,0.0019974998950958254,707.7197780609131,135000
3.2874937,-7.625021,2.2875066,0.06837829,35.224823,0.9999871,-35.22437,1.0,2.1782815,0.0,-25.547836,-76.98212,8.80086,-8.963279,124.00237,0.58569956,-25.183846,-77.26288,0.17167221,3.3056378,-7.6854596,2.3056378,0.083487906,36.016575,1.0,-36.016575,1.0,1.6476623,0.0,-24.535093,-75.7275,1.1490858,-24.164675,-75.47611,0.16820744,0.0019939138889312744,717.6893527507782,140000
3.2870252,-7.623417,2.2870252,0.06797719,36.061157,1.0,-36.061157,1.0,2.056021,0.0,-26.756775,-76.73391,6.581938,-5.5973706,93.894325,0.7648451,-26.395203,-76.78769,0.15127029,3.3026567,-7.675537,2.3026614,0.081007324,36.534576,0.99999523,-36.5344,1.0,1.8728076,0.0,-25.53777,-77.21719,0.6184038,-25.218407,-76.90033,0.1458089,0.0019873717784881593,727.6262164115906,145000
