training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
295.39673,0.19821237,-7.687042,0.083883435,1.0,16.181494,-12.00206,122.084,0.5971951,-28.934753,-93.96431,0.24861327,303.79544,0.17871717,-7.804206,0.11317438,1.0,0.55855805,-28.015057,-93.27478,0.2878579,0.001811583662033081,1152.5001606941223,280000
279.23584,0.13500984,-7.6813745,0.08246656,1.0,15.833895,-10.088689,113.70129,0.40016115,-29.832418,-93.541794,0.20950544,285.9203,0.15373683,-7.802609,0.112775296,1.0,0.4149657,-31.071531,-94.08757,0.28709018,0.0018153722763061524,1161.5770270824432,285000
299.61438,0.17309254,-7.717,0.09137295,1.0,22.653152,-15.840299,161.95044,0.44166544,-31.622986,-93.91107,0.22462235,289.94632,0.17104435,-7.795869,0.11109016,1.0,0.5477213,-31.564404,-96.060425,0.21583423,0.0018147085189819335,1170.6505749225616,290000
280.444,0.13649599,-7.7191057,0.091899365,1.0,7.362711,-7.2405505,108.928696,0.45298564,-30.951784,-93.754974,0.30155253,290.46167,0.14906648,-7.795119,0.110902704,1.0,0.3673153,-31.101982,-95.05324,0.29279625,0.0018112210750579835,1179.7066867351532,295000
312.5266,0.18795486,-7.692993,0.08537127,1.0,19.820242,-22.359074,159.77908,0.6107762,-30.905659,-93.32648,0.3181765,287.2233,0.14151925,-7.794268,0.11069006,1.0,0.43114868,-29.914755,-93.53519,0.26412708,0.0018067359924316406,1188.7403719425201,300000
276.92664,0.13316204,-7.712304,0.09019899,1.0,12.141837,-9.965016,112.31221,0.48813355,-31.39021,-94.567474,0.21489881,309.2246,0.18943447,-7.8109045,0.11484909,1.0,0.5125087,-28.861782,-91.302185,0.31230694,0.04274813380241394,1402.4810464382172,305000
276.96262,0.14479403,-7.715435,0.09098163,1.0,10.345454,-16.311049,129.67061,0.46798348,-31.056725,-94.73856,0.2412379,297.9808,0.16847137,-7.7990522,0.11188595,1.0,0.4958025,-32.77949,-94.42737,0.28464073,0.0018281157970428466,1411.6216309070587,310000
302.9853,0.18590868,-7.704035,0.08813172,1.0,22.995787,-16.775053,148.1784,0.37066552,-30.748392,-94.25692,0.26549554,277.91183,0.14280964,-7.814947,0.11585969,1.0,0.58969784,-31.057472,-95.4666,0.31427908,0.0018452517986297606,1420.847895860672,315000
280.60736,0.12139495,-7.70856,0.08926295,1.0,20.236822,-8.81128,128.6127,0.77597964,-31.656786,-93.17052,0.21402693,293.9707,0.14508212,-7.8238087,0.11807524,1.0,0.34423307,-31.320934,-94.178116,0.31719065,0.0018290662288665772,1429.9932324886322,320000
285.39984,0.16383477,-7.7098384,0.08958258,1.0,9.869657,-16.464434,122.23206,0.37526596,-31.228115,-95.558624,0.25891468,290.93237,0.19044492,-7.77207,0.10514041,1.0,0.72797024,-30.657137,-94.59639,0.23093781,0.0018354411125183106,1439.170443534851,325000
290.0591,0.16127178,-7.709071,0.089390665,1.0,13.440715,-16.786543,162.34157,0.5172215,-32.260025,-94.45674,0.31010622,298.8401,0.19810976,-7.7933483,0.11046007,1.0,0.5128391,-30.17457,-94.00838,0.3045439,0.0018383365631103516,1448.3621320724487,330000
299.9476,0.19040431,-7.684063,0.083138734,1.0,11.85464,-17.163412,129.9189,0.55575794,-30.142483,-94.478424,0.26731402,287.5952,0.13534316,-7.8020477,0.112634994,1.0,0.34023094,-31.401207,-94.72482,0.25966197,0.001837028932571411,1457.5472819805145,335000
278.28464,0.15880854,-7.708805,0.08932428,1.0,10.033452,-12.16588,107.16233,0.37838107,-31.132439,-94.50818,0.20975661,276.16025,0.14110793,-7.801778,0.112567484,1.0,0.4432349,-31.167946,-94.1794,0.427459,0.001837121820449829,1466.7328972816467,340000
292.32547,0.17722738,-7.698508,0.086750016,1.0,7.8017664,-12.922478,110.65425,0.34045604,-31.018402,-91.19263,0.24574849,305.8956,0.18351984,-7.782898,0.10784741,1.0,0.5243591,-30.834446,-94.40318,0.3339125,0.0018378517150878905,1475.922161579132,345000
308.73383,0.19125307,-7.705422,0.088478476,1.0,16.521193,-16.346407,137.82355,0.48765534,-31.703808,-95.400635,0.25185633,277.65625,0.11922005,-7.776265,0.10618916,1.0,0.36654118,-30.467705,-93.4707,0.37332207,0.001846961498260498,1485.156974554062,350000
279.77826,0.15554711,-7.685744,0.08355892,1.0,13.7351,-10.848627,107.313385,0.82610416,-32.9826,-94.634,0.2207074,277.96368,0.16234873,-7.796881,0.111343265,1.0,0.47041595,-33.126823,-94.81192,0.30935642,0.0018345125198364258,1494.32954287529,355000
