training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
88.42036,0.14717181,-2.4627185,0.62484145,1.0,3.2612998,-5.5710454,66.11075,0.37098628,-28.474958,-95.112366,0.18461359,90.91948,0.15139839,-2.4568224,0.61894524,1.0,0.33697566,-26.927387,-95.41668,0.17459181,0.001319102144241333,228.15901064872742,55000
88.04788,0.1644544,-2.4299026,0.5920255,1.0,5.258174,-1.8592447,62.374725,0.40720725,-27.964863,-87.44736,0.16218896,89.77875,0.14818017,-2.4548106,0.6169338,1.0,0.40052825,-27.567173,-92.9426,0.17826445,0.0013233869075775146,234.7759509086609,60000
87.09298,0.13918036,-2.4753308,0.6374537,1.0,4.27721,-3.9859543,81.05562,0.37815732,-27.648643,-89.23169,0.18429026,87.614,0.15255865,-2.486108,0.648231,1.0,0.1968596,-28.921843,-91.103546,0.20437744,0.0013243180751800537,241.39754700660706,65000
90.08172,0.15899816,-2.4423509,0.6044738,1.0,4.3608737,-3.6894615,63.21963,0.20914748,-29.119287,-88.13547,0.21463251,92.847786,0.15589389,-2.4498525,0.61197567,1.0,0.23536757,-29.800867,-88.219444,0.19696979,0.001315995216369629,247.97752857208252,70000
89.51939,0.15283902,-2.4562259,0.6183487,1.0,5.39006,-4.2507915,86.73629,0.3187154,-30.147823,-88.942535,0.1898357,87.8683,0.15878454,-2.4490523,0.6111752,1.0,0.2319978,-28.673283,-91.78668,0.17534637,0.0013198266983032226,254.57666778564453,75000
91.625755,0.14394462,-2.4661446,0.6282674,1.0,6.353306,-5.8480606,101.31763,0.18934572,-28.134853,-95.36911,0.18843079,94.83718,0.19770922,-2.4106307,0.5727537,1.0,0.3372538,-28.017904,-93.81857,0.17345133,0.0013235456466674804,261.19440174102783,80000
94.716644,0.19724473,-2.396935,0.55905795,1.0,1.3622477,-3.8344624,56.545864,0.19017631,-27.764263,-93.472,0.15167648,89.84219,0.11322871,-2.468759,0.6308821,1.0,0.17064643,-27.344397,-96.22827,0.17903453,0.0013186662673950196,267.7877388000488,85000
92.12333,0.16326949,-2.440714,0.60283685,1.0,3.8169465,-2.6435475,62.88598,0.21883091,-29.69552,-97.2679,0.20917413,95.572205,0.18838309,-2.4387052,0.6008282,1.0,0.15609345,-28.951029,-90.95566,0.18901563,0.0013215185165405274,274.39533734321594,90000
89.211044,0.15502279,-2.4609253,0.6230483,1.0,4.2693887,-3.4292645,69.56028,0.29405037,-27.8466,-89.31379,0.1603303,94.4364,0.20500457,-2.410068,0.572191,1.0,0.35327232,-28.965328,-96.99806,0.17423227,0.001320167636871338,280.9961807727814,95000
91.79039,0.15750803,-2.4321609,0.5942838,1.0,4.0168476,-2.0329452,53.966904,0.47852513,-28.175383,-94.22989,0.18662879,92.846115,0.19465972,-2.4175663,0.5796894,1.0,0.3057312,-28.119831,-96.39389,0.15597081,0.0013258641242980956,287.6255085468292,100000
94.67887,0.17896163,-2.4157562,0.5778791,1.0,2.437115,-3.130993,52.056553,0.2657377,-28.286634,-94.51198,0.17093557,87.52447,0.13234712,-2.457306,0.6194288,1.0,0.32088518,-27.892292,-91.93306,0.18768802,0.015438006591796874,364.81554675102234,105000
90.80727,0.17272025,-2.4477038,0.60982704,1.0,3.4930112,-8.128397,74.7858,0.28694797,-29.51315,-96.9603,0.21081647,90.36819,0.17225087,-2.439436,0.601559,1.0,0.26337942,-28.453026,-90.49356,0.17264968,0.0013499038696289062,371.56507182121277,110000
89.435104,0.13803156,-2.4689598,0.6310828,1.0,4.719992,-3.8799362,69.9817,0.30348086,-27.772362,-98.00035,0.19822943,92.87761,0.1923663,-2.4264498,0.58857274,1.0,0.22203182,-28.034866,-88.95862,0.17091396,0.0013519023895263672,378.3245892524719,115000
93.63696,0.1817101,-2.4367385,0.5988616,1.0,11.09894,-11.996418,171.75485,0.28233135,-29.023525,-86.93059,0.2082708,87.8522,0.15135776,-2.4362855,0.5984086,1.0,0.23173946,-27.132923,-95.06525,0.17575635,0.0013517693996429442,385.0834412574768,120000
88.55353,0.14786181,-2.4465933,0.60871637,1.0,6.092192,-7.4911423,105.403076,0.31594384,-28.202911,-87.679756,0.18160444,93.324684,0.19046125,-2.4165957,0.5787188,1.0,0.18114723,-28.500126,-90.34551,0.17536427,0.0013486988544464111,391.82694149017334,125000
88.9738,0.14531988,-2.4664767,0.62859976,1.0,4.181876,-3.4236476,79.37826,0.5996752,-27.156052,-88.33511,0.18310118,94.88216,0.18473116,-2.439241,0.6013639,1.0,0.6361248,-28.199253,-90.144226,0.1825116,0.0013527692794799804,398.59079360961914,130000
92.03564,0.19734836,-2.3941033,0.55622613,1.0,5.3880906,-3.9576442,91.16038,0.28205228,-29.894146,-92.36052,0.19324178,85.339516,0.11777872,-2.4675992,0.6297221,1.0,0.30636507,-29.436758,-90.754555,0.17627348,0.0013544105529785155,405.3628513813019,135000
92.09926,0.16484486,-2.441978,0.6041008,1.0,4.5164824,-3.7417717,70.10874,0.5495129,-28.478203,-89.50131,0.17074627,96.84021,0.20599574,-2.4167376,0.57886034,1.0,0.33062908,-27.534689,-86.84325,0.16334167,0.0013519087314605713,412.1224012374878,140000
89.18057,0.15752085,-2.422226,0.58434904,1.0,7.367418,-5.9690447,88.40121,0.25228986,-29.816792,-88.92796,0.18043816,89.3642,0.16336681,-2.4421074,0.60423046,1.0,0.31310567,-28.049387,-91.99722,0.1708016,0.001352226972579956,418.88354110717773,145000
87.50783,0.12020549,-2.433497,0.5956199,1.0,3.3831549,-3.3008146,61.769962,0.28089282,-27.644085,-105.804565,0.16757725,87.55789,0.14622109,-2.4549012,0.6170243,1.0,0.22845533,-27.933592,-102.93119,0.17412585,0.0013539520263671876,425.653306722641,150000
91.14868,0.15370709,-2.4450088,0.60713184,1.0,7.2585793,-4.362344,90.009865,0.31285614,-26.747494,-105.092476,0.16588819,87.64999,0.14163172,-2.440123,0.60224617,1.0,0.21709436,-29.161505,-115.532814,0.16443595,0.0013494696617126465,432.4006600379944,155000
91.961555,0.16437642,-2.442853,0.60497606,1.0,3.57171,-2.2165086,51.312687,0.38168353,-28.090208,-90.42209,0.1891694,92.72969,0.15843707,-2.4436674,0.6057903,1.0,0.42883325,-28.159826,-118.110115,0.22208983,0.0013520196914672852,439.16076374053955,160000
96.78146,0.2016519,-2.411564,0.5736871,1.0,7.240736,-9.502957,117.7265,0.26260656,-27.844563,-128.33267,0.20126069,91.286316,0.14819282,-2.4634795,0.62560236,1.0,0.27146384,-27.838753,-87.61702,0.21120083,0.0013549906253814696,445.9357216358185,165000
93.45517,0.1508583,-2.4218245,0.58394754,1.0,3.9734244,-4.1384706,76.13117,0.21832988,-28.65325,-105.07732,0.18059865,92.83088,0.1557416,-2.4402323,0.60235524,1.0,0.32345796,-29.358223,-92.56505,0.18223219,0.00135233473777771,452.69740080833435,170000
89.34037,0.1634152,-2.4374015,0.5995246,1.0,8.683787,-5.066728,101.164314,0.2914303,-28.592857,-101.3685,0.21127534,93.13063,0.17799376,-2.449376,0.61149913,1.0,0.36941302,-28.071106,-101.45766,0.16603544,0.0013498324394226075,459.4465682506561,175000
89.43072,0.16683751,-2.4282155,0.5903386,1.0,6.892558,-5.9444976,102.14359,0.32443544,-29.787416,-97.1969,0.18166962,94.22994,0.20807183,-2.416193,0.578316,1.0,0.29947406,-29.344444,-95.41784,0.18985197,0.0013524019241333007,466.20858359336853,180000
88.49681,0.13046624,-2.4331555,0.5952783,1.0,3.810908,-3.3699412,86.88326,0.20539889,-28.770638,-97.294785,0.1876644,90.049995,0.1559278,-2.468611,0.63073397,1.0,0.5817621,-28.985004,-100.1292,0.17178476,0.0013522111892700194,472.96964478492737,185000
90.830185,0.19312122,-2.3976803,0.5598031,1.0,3.1607296,-4.4959693,68.06613,0.47989693,-27.109241,-97.09526,0.15844867,92.51029,0.18229683,-2.4327555,0.5948786,1.0,0.40456486,-28.808228,-98.513275,0.1778701,0.0013491590023040772,479.7154450416565,190000
87.05367,0.15612859,-2.4274378,0.5895606,1.0,5.0689225,-4.854423,78.546936,0.2162134,-28.37398,-89.70976,0.17042634,91.76294,0.17420137,-2.4216533,0.58377635,1.0,0.45504668,-28.90834,-93.032135,0.19710544,0.0014526993274688721,486.97894740104675,195000
87.40355,0.14426616,-2.4511776,0.61330074,1.0,3.2416377,-3.2944868,54.666862,0.46570626,-28.178087,-89.57704,0.18868938,93.0909,0.19088037,-2.434431,0.59655404,1.0,0.41032147,-28.765213,-86.180695,0.17572336,0.0013563447952270509,493.7606768608093,200000
92.42787,0.1931921,-2.40343,0.56555283,1.0,6.1286345,-4.043684,79.63461,0.3950305,-29.268845,-89.93555,0.19816902,87.79985,0.15941918,-2.445338,0.6074611,1.0,0.34650838,-28.99237,-87.46201,0.16666895,0.012444528532028197,555.9833250045776,205000
89.30452,0.14882961,-2.446453,0.60857606,1.0,6.3149905,-4.4305344,76.41601,0.21891135,-29.390842,-92.10649,0.16692927,91.27261,0.17068891,-2.3995028,0.5616256,1.0,0.27785093,-28.146576,-97.39462,0.16175127,0.0013425500869750976,562.6960806846619,210000
85.66754,0.122522675,-2.4425101,0.6046329,1.0,4.618292,-3.854299,77.96763,0.37455368,-28.390244,-85.9556,0.1918217,94.41879,0.16630457,-2.408017,0.5701398,1.0,0.34439927,-28.068161,-92.61369,0.17288321,0.0013550924301147461,569.4715485572815,215000
89.50274,0.13455322,-2.441879,0.604002,1.0,3.4897738,-3.4559577,57.464394,0.26496267,-29.007988,-90.7107,0.1734723,92.014,0.16501617,-2.414806,0.57692873,1.0,0.2898497,-28.98284,-91.11113,0.16631834,0.0013488472938537597,576.215790271759,220000
90.176,0.14731726,-2.450117,0.61223996,1.0,2.6435573,-3.44973,57.91053,0.41348112,-28.887798,-87.79611,0.16299416,92.624466,0.16998328,-2.4305856,0.59270847,1.0,0.4144655,-28.41304,-89.64281,0.17893003,0.0013464595317840577,582.9480936527252,225000
