training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
2.3921719,-4.640573,1.3921721,0.018352231,31.337702,0.9999999,-31.337702,1.0,0.47467732,80.39077,-68.16811,1252.4943,277.83417,719.0409,242.15163,0.8010347,0.047068328,2.9316344,0.74253315,0.0,796.2856,2.334449,317.64844,315.314,2.3931894,-4.643965,1.3931893,0.019708699,28.004087,1.0,-28.004087,1.0,0.4209301,277.36548,690.04767,242.20963,2.035516,0.10782074,7.4025717,0.73614806,0.0,796.2499,-46.039757,317.17795,363.2177,0.0037383830070495607,342.3145418167114,55000
2.3928938,-4.6429796,1.392894,0.019314872,28.899406,0.9999999,-28.899406,1.0,0.40346342,36.429184,-40.7217,1016.97284,282.2215,719.81354,237.18689,0.16657335,0.05044146,3.0637815,0.714258,0.0,796.2423,-0.3515076,322.03363,322.38513,2.3955102,-4.6517005,1.3955103,0.022803266,29.599766,0.9999999,-29.599766,1.0,0.4139195,280.00238,782.7673,239.45975,0.49758083,0.09423697,4.7857456,0.7424158,0.0,796.2047,-35.221684,319.81262,355.0343,0.003738942241668701,361.0092599391937,60000
2.3925643,-4.641881,1.3925644,0.018875455,31.021152,0.9999999,-31.021152,1.0,0.42245328,192.09181,-189.17445,2920.11,273.61804,801.12354,248.53033,1.7341467,0.05924505,4.918165,0.7219635,0.0,792.72174,-7.3287516,313.25412,320.5829,2.393304,-4.644347,1.3933041,0.019861868,29.311165,1.0,-29.311165,1.0,0.47545767,275.28375,755.6261,245.8292,0.14269872,0.47140586,13.689293,0.7623316,0.0,792.9985,-334.1742,314.93372,649.1079,0.0037412236213684082,379.7153854370117,65000
2.3935118,-4.6450405,1.393512,0.020138988,30.883392,0.9999999,-30.883392,1.0,0.40669274,87.00368,-85.4791,1370.588,273.06,811.3879,250.45592,0.8283245,0.0586977,3.160583,0.7100341,0.0,795.6434,-6.920267,312.84216,319.76242,2.3934968,-4.644989,1.3934968,0.020118479,29.068924,0.99999994,-29.068924,1.0,0.41078424,275.2317,807.2627,247.97177,0.4345611,0.11635874,8.969788,0.72697544,0.0,795.6529,-52.798527,315.01434,367.81287,0.003739559030532837,398.4131872653961,70000
2.393242,-4.6441393,1.3932419,0.019778745,30.289623,1.0,-30.289623,1.0,0.44323838,33.295982,-36.856464,1109.1794,280.34943,714.2263,238.98587,0.9929183,0.050884936,3.4961598,0.7264869,0.0004095431,800.76904,-0.7086288,320.38788,321.0965,2.3937511,-4.645838,1.3937514,0.020457968,28.17352,0.9999999,-28.17352,1.0,0.43260407,281.22046,755.7469,239.4289,1.6402495,0.111661,5.428835,0.7343345,0.0,800.8722,-49.38258,321.2641,370.64667,0.0037384286403656006,417.10533595085144,75000
2.3921902,-4.640634,1.3921902,0.018376589,30.51493,1.0,-30.51493,1.0,0.4203547,91.98172,-40.10334,1359.1859,265.41318,798.5174,260.36023,1.5453143,0.061079327,3.9905384,0.7355609,0.0,796.81995,-8.828228,305.25418,314.0824,2.395087,-4.6502895,1.395087,0.022238791,30.321615,0.99999994,-30.321615,1.0,0.42522797,265.07153,783.3869,260.7954,3.467648,0.24595967,10.219828,0.7519016,0.0,796.78314,-156.13736,304.91068,461.04803,0.003738255739212036,435.7966237068176,80000
2.3918529,-4.639509,1.3918529,0.017926801,28.579527,0.99999994,-28.579527,1.0,0.40572494,45.92068,-51.315247,887.3372,281.05994,769.6878,239.77428,0.57987,0.037747946,3.2362578,0.7036796,0.0,808.18524,9.90193,321.46918,311.56726,2.3944716,-4.648238,1.3944715,0.021418253,31.671797,1.0,-31.671797,1.0,0.4539724,268.83386,765.60034,255.02057,2.3080132,0.19130968,7.678044,0.75253326,0.0,808.1225,-114.19553,309.24,423.43552,0.0037397359371185305,454.49531054496765,85000
2.392087,-4.6402903,1.392087,0.018239006,29.859653,1.0,-29.859653,1.0,0.40116495,57.708504,-43.694122,914.3507,264.30524,779.9234,261.8627,0.26244748,0.031999055,3.4215984,0.6943285,0.0,801.50024,14.427762,304.38025,289.95248,2.3949008,-4.6496696,1.3949009,0.021990756,31.822052,0.9999999,-31.822052,1.0,0.44830367,265.5628,853.4564,259.70306,1.1154482,0.19935554,8.644904,0.7376086,0.0,801.4693,-119.70389,305.63626,425.34015,0.003739312982559204,473.19188237190247,90000
2.3911865,-4.637288,1.3911865,0.017038329,31.180206,0.99999994,-31.180206,1.0,0.40252,39.00884,-86.180916,1034.4637,272.4793,834.8968,252.61491,1.5247864,0.035789564,3.4581919,0.70268905,0.007588619,802.61896,11.405565,312.61026,301.20468,2.3952298,-4.650767,1.39523,0.022429561,29.99925,0.9999999,-29.99925,1.0,0.47422886,261.19995,786.85333,267.31586,2.3161304,0.48696023,12.701448,0.7951199,0.0,802.56647,-350.6896,301.32834,652.01794,0.0037412386417388917,491.8980829715729,95000
2.3922348,-4.6407833,1.3922349,0.018436132,30.890999,0.9999999,-30.890999,1.0,0.40009677,80.59751,-62.628654,1471.6345,254.95581,843.6708,276.9433,1.4206047,0.044292882,3.3146484,0.7128847,0.0,795.22687,4.538454,294.71716,290.1787,2.3957345,-4.6524487,1.3957347,0.023102406,31.77914,0.99999994,-31.77914,1.0,0.48707438,258.5448,793.26733,269.33112,1.759066,0.2111272,11.000075,0.7685508,0.0006809212,795.1723,-128.1239,298.3034,426.4273,0.0037404738426208496,510.60045862197876,100000
