training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0204288,-20.42874,0.02042874,0.107717186,100.23707,1.0,-100.23707,1.0,0.5567564,852.4421,-1589.2147,5989.3984,339.74158,435.64728,165.45215,4.7682576,0.046194293,2.6164086,0.7337041,0.00824574,703.87354,2.6787372,374.93527,372.25653,1.0204556,-20.455635,0.020455636,0.11027877,102.1715,1.0,-102.1715,1.0,0.5673307,343.021,440.131,162.05869,1.2060698,0.04766217,2.8676198,0.727535,0.015706206,704.5199,1.6470492,378.247,376.59995,0.08142647318840027,1215.3164021968842,105000
1.0203468,-20.34676,0.020346759,0.09990949,149.97327,1.0,-149.97327,1.0,0.4464803,2224.1055,-2027.6996,9521.658,262.56458,590.7391,253.49745,5.5076494,0.054463208,2.4511373,0.8271211,0.007292577,682.9994,-3.0483677,296.71454,299.7629,1.020409,-20.408957,0.020408956,0.105833046,159.97488,1.0,-159.97488,1.0,0.42986345,262.5946,651.2665,254.09155,10.113237,0.049449496,2.2837021,0.8257939,0.00915363,683.0001,0.37599483,296.74463,296.36862,0.003805937099456787,1234.3460927009583,110000
1.0203137,-20.313763,0.020313762,0.09676697,154.19937,1.0,-154.19937,1.0,0.41695476,1938.1918,-2643.0535,8182.702,261.3673,625.17145,255.999,1.4448848,0.05665246,2.304002,0.81076247,0.0123067,688.904,-4.582906,295.8125,300.39542,1.0203284,-20.328411,0.020328412,0.098162085,161.2102,1.0,-161.2102,1.0,0.42190015,258.23822,660.1955,260.76395,4.214798,0.04987687,2.497917,0.80510724,0.008406031,688.93256,0.08482966,292.68484,292.6,0.0038065139293670656,1253.3786675930023,115000
1.0203427,-20.342693,0.020342693,0.09952218,153.35117,1.0,-153.35117,1.0,0.4118994,631.1303,-740.67566,3733.274,257.90323,679.08673,259.88452,0.5960809,0.04510419,2.4544873,0.8029133,0.004986175,688.56116,3.3710647,292.3313,288.96024,1.0203365,-20.336544,0.020336542,0.09893656,148.26366,0.99999994,-148.26366,1.0,0.44681227,258.08298,655.1738,260.4371,1.093736,0.04979116,2.7849727,0.82993186,0.01576214,688.5493,0.14379649,292.51044,292.36664,0.003805802774429321,1272.407686471939,120000
1.0203191,-20.319057,0.020319058,0.09727129,159.9064,1.0,-159.9064,1.0,0.39557672,1519.4529,-1374.5713,6767.8364,261.2426,649.00165,256.46884,3.3552039,0.046271883,2.2079296,0.82993877,0.010239223,687.9425,2.5647306,295.63974,293.075,1.0203966,-20.396574,0.020396575,0.1046539,167.03058,1.0,-167.03058,1.0,0.43450207,248.89986,677.8384,271.64136,4.3486238,0.046616253,2.3866525,0.81711686,0.01106068,687.92773,2.3277743,283.29626,280.96848,0.004017988300323487,1292.4976329803467,125000
1.0203221,-20.322119,0.020322122,0.09756286,150.45622,1.0,-150.45622,1.0,0.41747552,1414.9857,-1572.3949,6029.65,257.88623,676.50226,261.07492,4.5945244,0.04753347,2.376023,0.8002944,0.008236014,687.31036,1.6952714,292.25177,290.5565,1.0204091,-20.409088,0.020409089,0.10584558,166.16003,1.0,-166.16003,1.0,0.42855108,254.73763,657.81024,265.12885,5.7479057,0.06615464,3.2252843,0.83032846,0.0118096,687.2792,-11.102745,289.1016,300.20435,0.004214863634109497,1313.571962594986,130000
1.0203198,-20.31985,0.020319853,0.097346924,153.37616,1.0,-153.37616,1.0,0.42370355,866.7445,-1428.0597,6894.4497,263.93262,652.22754,252.91669,1.0304376,0.051861763,2.3205159,0.81035644,0.015341165,687.3483,-1.2796792,298.30002,299.5797,1.0203686,-20.368553,0.020368554,0.10198514,161.40608,1.0,-161.40608,1.0,0.41460836,254.09885,658.9889,266.01874,3.642913,0.045290526,2.3848038,0.82515895,0.019531714,687.3378,3.2370002,288.46573,285.22873,0.004322242975234985,1335.1831827163696,135000
1.0203602,-20.360233,0.020360231,0.10119268,153.13995,1.0,-153.13995,1.0,0.39573574,617.2431,-1190.8506,4552.7793,270.69464,602.7463,243.21484,3.8540673,0.042736612,2.4142807,0.81610876,0.009726516,690.857,5.017963,305.23752,300.21954,1.02041,-20.409962,0.020409964,0.10592885,160.02594,1.0,-160.02594,1.0,0.43052575,263.62042,611.3772,252.83852,3.4071171,0.05530999,2.278586,0.8509815,0.01234606,690.85046,-3.6684074,298.16296,301.83136,0.003807675123214722,1354.2215633392334,140000
1.0203307,-20.330666,0.020330667,0.09837701,152.88452,0.99999994,-152.88452,1.0,0.4188348,3462.8713,-2713.8357,9174.886,269.2339,665.7897,246.96211,7.352099,0.05782447,2.846468,0.8144269,0.0124920895,690.04816,-5.3992605,303.7363,309.13556,1.020386,-20.386005,0.020386007,0.103647225,153.95425,0.99999994,-153.95425,1.0,0.44193503,260.87585,638.2122,256.54385,2.9960165,0.051443305,2.2338798,0.8275126,0.013007829,690.07477,-0.9959878,295.37958,296.37558,0.004377140426635742,1376.1072707176208,145000
1.0203581,-20.358036,0.020358035,0.100983374,156.56375,1.0,-156.56375,1.0,0.42351174,2432.2944,-3556.7715,9804.839,262.0243,664.75244,255.07947,1.313208,0.04517538,2.4885783,0.7887893,0.018170843,691.3991,3.3357377,296.59424,293.2585,1.020413,-20.413027,0.020413028,0.10622072,166.28616,1.0,-166.28616,1.0,0.42877775,259.46072,687.24915,259.50873,5.877323,0.06706805,3.3571467,0.84688103,0.01865138,691.4021,-11.800883,294.03085,305.83173,0.00431720004081726,1397.693276166916,150000
