training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.0757744,-2.5258183,0.07577455,0.6879414,7.273497,0.9999999,-7.273497,1.0,0.99902344,0.036132812,0.005123387,-13.360776,-13.369712,-4.219546,0.47694442,0.0252875,4.933552e-05,0.05039914,-0.03389868,0.5911258,1.0759524,-2.5317492,0.07595248,0.69387233,7.675199,0.9999999,-7.675199,1.0,0.9990244,0.0546875,0.005176438,-13.303995,-13.312846,-4.2483673,6.209701,0.030254483,1.7891807e-05,0.001977009153366089,1313.0762321949005,395000
1.0758526,-2.5284264,0.07585279,0.69054925,7.631656,0.9999999,-7.631656,1.0,0.9990225,0.048828125,0.0050683375,-13.58321,-13.592414,-4.1690025,0.28238767,0.026272774,4.9203576e-05,0.050044373,-0.056996815,0.6970541,1.0756395,-2.5213206,0.07563962,0.68344367,7.860983,0.9999999,-7.860983,1.0,0.99902344,0.044921875,0.0051876097,-13.53251,-13.541577,-4.2570515,0.55513126,0.025600303,5.431171e-06,0.0019773487567901612,1322.9629809856415,400000
1.0758226,-2.5313468,0.0759404,0.6934698,7.48958,0.9998822,-7.488699,1.0,0.99902344,0.055664062,0.0051352484,-13.488853,-13.497862,-4.2749205,2.8956726,0.028283238,2.735141e-05,0.03694027,-0.041413546,0.5319619,1.0744469,-2.481566,0.074446976,0.64368886,7.3920956,0.99999994,-7.3920956,1.0,0.9990244,0.047851562,0.005273425,-13.253176,-13.261866,-4.362554,1.3025218,0.02680127,1.2497572e-05,0.02988852095603943,1472.4055914878845,405000
1.0744047,-2.4843326,0.07452997,0.6464552,7.4026136,0.9998748,-7.4016876,1.0,0.9990244,0.045898438,0.0051377052,-13.4099045,-13.418836,-4.2736025,4.7924905,0.028851174,1.4014167e-05,0.0643848,-0.057453413,0.7615793,1.0760136,-2.5337899,0.07601369,0.6959128,7.844268,0.9999999,-7.844268,1.0,0.99902344,0.034179688,0.00520171,-13.410991,-13.419884,-4.31371,0.2766367,0.024413507,1.3051832e-05,0.0019766267776489257,1482.2887303829193,410000
1.0751135,-2.50379,0.0751137,0.665913,7.647331,0.9999999,-7.647331,1.0,0.99902344,0.0546875,0.0052283322,-13.257073,-13.265772,-4.359026,0.78288513,0.02612681,7.74998e-06,0.053212576,-0.044888493,0.61575633,1.0748065,-2.4935513,0.07480654,0.65567434,7.3984013,0.9999999,-7.3984013,1.0,0.9990225,0.0390625,0.0052519385,-13.335863,-13.34468,-4.315441,0.4812596,0.02495009,1.9311889e-05,0.0019776703834533693,1492.177088022232,415000
1.0749656,-2.4988585,0.07496575,0.6609814,7.326415,0.9999999,-7.326415,1.0,0.99902344,0.041992188,0.0051551536,-13.492323,-13.501346,-4.2618237,1.8457975,0.027748767,1.1161098e-05,0.035253007,-0.051061742,0.55424386,1.0760008,-2.5333624,0.07600087,0.6954854,7.5499716,0.99999994,-7.5499716,1.0,0.99902344,0.047851562,0.0051876185,-13.573042,-13.5821085,-4.297761,0.46201512,0.025123391,1.6448568e-05,0.0019753115653991698,1502.053650856018,420000
1.0757778,-2.5259311,0.07577793,0.6880541,7.4096413,0.9999999,-7.4096413,1.0,0.9990244,0.051757812,0.0050953296,-13.496425,-13.505502,-4.210723,1.4517524,0.027910352,2.0460542e-05,0.067882225,-0.025533915,0.5470069,1.0753312,-2.511041,0.075331226,0.6731639,7.430315,0.99999994,-7.430315,1.0,0.99902344,0.052734375,0.0052311383,-13.362286,-13.371116,-4.328992,0.9264351,0.026762133,4.8594525e-06,0.001976405668258667,1511.9356842041016,425000
1.0745232,-2.4841125,0.07452337,0.64623535,7.5906057,0.9999999,-7.5906057,1.0,0.9990244,0.0546875,0.005188453,-13.3839,-13.392788,-4.29128,2.8913147,0.027687768,9.780331e-06,0.09051804,-0.07199677,0.85180104,1.0748327,-2.4944263,0.07483278,0.6565491,7.593258,0.9999999,-7.593258,1.0,0.99902344,0.055664062,0.0052517517,-13.364418,-13.373248,-4.330375,2.138457,0.027807053,1.1775458e-05,0.0019779004573822023,1521.825192451477,430000
1.0765634,-2.5521142,0.076563425,0.7142372,7.5234632,0.9999999,-7.5234632,1.0,0.9990225,0.045898438,0.0051490595,-13.479075,-13.488073,-4.274872,0.8010187,0.026098588,2.994049e-05,0.13573644,-0.15034845,1.3233724,1.0751243,-2.5041487,0.07512446,0.6662716,7.414068,0.9999998,-7.414068,1.0,0.99902344,0.047851562,0.005256444,-13.4481945,-13.457092,-4.3460917,0.92568624,0.02494616,6.642369e-06,0.001978410530090332,1531.7172501087189,435000
1.0758306,-2.5276895,0.07583068,0.6898126,7.2651906,0.9999999,-7.2651906,1.0,0.99902344,0.041015625,0.005110548,-13.56831,-13.577447,-4.220889,0.33069673,0.026091846,1.5511974e-05,0.02317056,-0.04479933,0.6182918,1.0760658,-2.5355287,0.07606585,0.6976515,7.6309276,0.9999999,-7.6309276,1.0,0.99902344,0.049804688,0.005192616,-13.365678,-13.374561,-4.2788286,0.40986547,0.026012799,1.1331045e-05,0.0019778001308441164,1541.606255531311,440000
1.0755697,-2.5189967,0.0755699,0.6811198,7.5039034,0.9999999,-7.5039034,1.0,0.99902344,0.044921875,0.0051980433,-13.296586,-13.30539,-4.2899437,0.49988288,0.025318705,1.2486291e-05,0.067274146,-0.04529158,0.78200823,1.0761548,-2.538498,0.07615493,0.7006209,7.364732,0.9999999,-7.364732,1.0,0.99902344,0.052734375,0.00525826,-13.350628,-13.359408,-4.3674545,0.71017635,0.024905983,4.381245e-08,0.001977969264984131,1551.4961071014404,445000
1.0755235,-2.5174565,0.0755237,0.67957956,7.431146,0.9999998,-7.431146,1.0,0.9990244,0.04296875,0.005144267,-13.438753,-13.447744,-4.239626,2.03617,0.026537526,2.9162611e-05,0.03798008,-0.048330776,0.5837999,1.0774462,-2.5815425,0.07744628,0.74366564,7.7824373,0.99999994,-7.7824373,1.0,0.99902344,0.046875,0.005169752,-13.429598,-13.438587,-4.2327623,2.404336,0.030414093,7.687341e-05,0.0019784708499908446,1561.3884661197662,450000
1.0749471,-2.4983392,0.07495017,0.66046214,7.4352436,0.9999969,-7.435221,1.0,0.99902344,0.051757812,0.0051245023,-13.518448,-13.527515,-4.241396,0.52800417,0.024901226,2.7825936e-05,0.13007522,-0.07829292,0.97137594,1.0754424,-2.5147529,0.07544258,0.6768757,7.564519,0.9999999,-7.564519,1.0,0.99902344,0.036132812,0.005240895,-13.341392,-13.350213,-4.317444,1.0349795,0.026005369,4.91056e-07,0.001977475595474243,1571.2758486270905,455000
1.075078,-2.5026054,0.07507816,0.6647284,7.5912533,0.9999999,-7.5912533,1.0,0.99902344,0.047851562,0.0051435633,-13.431113,-13.440092,-4.2463098,0.59814227,0.027192606,9.796836e-06,0.062057167,-0.06365694,0.70445937,1.0777307,-2.5910244,0.07773073,0.7531473,7.595329,0.9999999,-7.595329,1.0,0.99902344,0.041015625,0.0052238875,-13.422902,-13.431815,-4.304631,0.5934875,0.025733594,1.26416835e-05,0.0019774738311767576,1581.1632232666016,460000
1.0749332,-2.4977767,0.07493329,0.6598996,7.536478,0.9999999,-7.536478,1.0,0.99902344,0.051757812,0.0051249145,-13.504442,-13.513497,-4.241797,0.49645025,0.025961045,2.155675e-05,0.036735397,-0.016935812,0.477018,1.0746877,-2.4895935,0.0746878,0.6517164,7.527205,0.9999999,-7.527205,1.0,0.99902344,0.044921875,0.0052579897,-13.317493,-13.3262415,-4.368843,0.85678405,0.026161999,5.4959146e-06,0.001977792644500732,1591.0521914958954,465000
1.0742866,-2.4762244,0.07428673,0.6383475,7.4143004,0.9999999,-7.4143004,1.0,0.9990244,0.056640625,0.005066525,-13.557377,-13.566547,-4.176081,7.9990597,0.03356866,4.5740428e-05,0.05833005,-0.06758472,0.7387389,1.0750625,-2.502088,0.07506264,0.664211,7.289946,0.9999998,-7.289946,1.0,0.99902344,0.038085938,0.005206001,-13.412617,-13.421534,-4.289953,0.5739321,0.026706185,1.16638475e-05,0.0019782987594604493,1600.9436902999878,470000
1.0748523,-2.5011253,0.075033754,0.6632482,7.4745965,0.9998186,-7.473242,1.0,0.99902344,0.056640625,0.005076672,-13.407177,-13.41619,-4.1854496,0.68689394,0.030457772,4.8984697e-05,0.107045606,-0.070292264,1.0341699,1.0766218,-2.5573626,0.07672088,0.7194856,7.79447,0.9999009,-7.793698,1.0,0.99902344,0.040039062,0.0052489424,-13.418963,-13.427866,-4.311591,0.42620006,0.025690217,5.6656386e-06,0.0019770399570465088,1610.8288960456848,475000
1.075449,-2.5149736,0.07544921,0.6770967,7.740204,0.9999998,-7.740204,1.0,0.99902534,0.056640625,0.00512374,-13.489549,-13.498574,-4.2556734,1.709512,0.029800732,6.0405964e-06,0.04332584,-0.109555736,1.273992,1.0754174,-2.513918,0.07541753,0.6760409,7.508056,0.9999998,-7.508056,1.0,0.99902344,0.045898438,0.005215952,-13.467209,-13.476143,-4.3277125,0.4318754,0.02505372,7.3963233e-06,0.001978789234161377,1620.7228472232819,480000
1.0757854,-2.5261831,0.07578549,0.688306,7.6147814,0.9999999,-7.6147814,1.0,0.99902344,0.052734375,0.0051182285,-13.655237,-13.664446,-4.2339897,0.8411982,0.026912794,1.7747781e-05,0.06354259,-0.034993388,0.63755393,1.0764424,-2.5480824,0.07644248,0.71020555,7.6884336,0.9999999,-7.6884336,1.0,0.99902344,0.0390625,0.0052173147,-13.541805,-13.55084,-4.2988214,0.5291473,0.02693375,2.478471e-05,0.0019763535022735597,1630.6046192646027,485000
1.0755347,-2.517828,0.075534835,0.6799508,7.632298,0.9999999,-7.632298,1.0,0.99902344,0.052734375,0.005157902,-13.598932,-13.608069,-4.252792,0.8710842,0.02686973,1.5096415e-05,0.07174091,-0.14711681,1.166633,1.0755689,-2.518972,0.07556915,0.6810949,7.3447304,0.9999998,-7.3447304,1.0,0.99902344,0.047851562,0.0051844115,-13.65115,-13.660323,-4.265988,0.8984507,0.027852874,6.622379e-05,0.001978387498855591,1640.4965620040894,490000
