training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.023705,-7.9016485,0.023704946,0.13753507,77.82044,1.0,-77.82044,1.0,0.72528404,132.73637,-151.93468,1153.5483,342.9086,849.03107,164.42859,9.738082,0.05321377,2.4974513,0.77912354,0.004586409,502.97693,-1.6164525,368.05743,369.6739,1.0240031,-8.001034,0.024003102,0.16238141,78.00029,1.0,-78.00029,1.0,0.7145611,348.51437,612.69604,156.27048,0.033818755,0.06588121,2.6951218,0.7827866,0.0024148922,503.0093,-7.9883947,373.66483,381.65323,0.003735783004760742,466.6557893753052,55000
1.0237606,-7.9201694,0.023760509,0.14216532,75.499405,1.0,-75.499405,1.0,0.6118527,132.66576,-182.38474,1170.1841,350.26447,818.552,156.25996,2.2339272,0.03357336,2.2579925,0.7102876,0.0029268577,501.83902,8.243529,375.3564,367.11288,1.0241024,-8.034155,0.024102464,0.17066158,73.550964,1.0,-73.550964,1.0,0.692194,348.05963,770.0161,157.03183,5.4736876,0.058517896,3.593784,0.774078,0.0030387284,501.80792,-4.2743473,373.15002,377.42438,0.0037381659984588624,485.3466250896454,60000
1.0238099,-7.9366703,0.02381001,0.14629057,75.28372,0.99999994,-75.28372,1.0,0.68659115,145.87308,-130.00668,1167.3762,338.07184,828.07965,169.57912,10.269871,0.05593416,2.5145054,0.7864227,0.003341729,501.9728,-2.9787872,363.17047,366.14926,1.0240926,-8.030857,0.02409257,0.16983718,79.611465,1.0,-79.611465,1.0,0.7020844,344.84143,525.1337,160.0616,0.09613774,0.06411958,3.2769315,0.7708851,0.0023720697,502.00366,-7.088079,369.94162,377.0297,0.0037344285488128664,504.0187740325928,65000
1.0238447,-7.9482307,0.023844693,0.14918065,76.569855,1.0,-76.569855,1.0,0.668517,146.16217,-210.91574,1090.447,329.19156,906.7504,183.49551,11.372928,0.056039296,2.7602546,0.7859458,0.0028699932,502.10352,-3.0323515,354.29675,357.3291,1.024099,-8.032995,0.024098989,0.17037189,78.5255,1.0,-78.5255,1.0,0.7493037,343.17194,837.33905,163.58311,0.058175795,0.09078327,5.0860715,0.8173958,0.005503365,502.0853,-20.476679,368.27618,388.75287,0.003733781337738037,522.6876862049103,70000
1.0237746,-7.9248857,0.023774657,0.1433444,76.916756,1.0,-76.916756,1.0,0.7119002,213.18706,-262.40744,1390.2821,332.94998,945.225,183.3906,3.9412935,0.06371406,3.5686817,0.79033613,0.0021051927,493.53552,-6.768374,357.62677,364.39514,1.0240915,-8.030501,0.024091505,0.1697483,80.8644,1.0,-80.8644,1.0,0.7017994,341.58963,885.6644,166.64142,6.8536553,0.10144016,4.9137144,0.8354764,0.0053441552,493.5153,-25.386505,366.2654,391.65192,0.003732111692428589,541.3482496738434,75000
1.0238761,-7.958675,0.023876024,0.15179165,75.87273,1.0,-75.87273,1.0,0.65635335,117.01483,-86.90269,836.1879,338.05927,957.3219,176.25629,4.217531,0.044720426,2.4617405,0.75600594,0.0033888216,492.24124,2.5988243,362.67133,360.0725,1.0241295,-8.043158,0.024129473,0.1729124,76.761604,1.0,-76.761604,1.0,0.74483895,337.20306,812.15955,171.99646,5.5390472,0.07112615,3.1291065,0.7884158,0.003950668,492.2222,-10.398759,361.81415,372.21292,0.0037328404903411863,560.0124576091766,80000
1.0238602,-7.9533916,0.023860175,0.15047082,74.43646,1.0,-74.43646,1.0,0.66907156,113.62881,-95.22494,831.3871,331.62427,1014.45276,188.47226,1.5773253,0.052430533,2.6592894,0.77917135,0.0033312705,485.8962,-1.1809864,355.91907,357.10007,1.0241561,-8.052029,0.024156086,0.1751302,82.24699,1.0,-82.24699,1.0,0.6752018,341.41766,941.5655,169.80757,3.6193788,0.07136494,3.5354347,0.8049212,0.004048394,485.89716,-10.381163,365.71252,376.0937,0.0037308624267578124,578.6667754650116,85000
1.0238554,-7.95181,0.02385543,0.15007544,78.30562,1.0,-78.30562,1.0,0.63094926,97.79317,-127.718124,790.9985,325.7063,1017.8764,197.9638,2.7159197,0.03945922,2.29618,0.74971795,0.0010303276,486.8527,5.131807,350.04892,344.9171,1.0241891,-8.063054,0.024189163,0.17788656,75.84542,1.0,-75.84542,1.0,0.6990626,342.98752,897.30695,168.1569,0.54705155,0.062593564,3.1216247,0.7918095,0.0053083654,486.83502,-6.1309876,367.32928,373.46027,0.0037326914310455324,597.330237865448,90000
1.0239536,-7.9845204,0.023953563,0.15825309,75.519875,1.0,-75.519875,1.0,0.64113384,103.60143,-146.84998,890.6665,329.6722,1057.0593,194.72049,4.4451675,0.038897254,2.1716309,0.75584686,0.0047847577,484.71674,5.381687,353.90805,348.52637,1.024252,-8.084004,0.024252014,0.18312413,81.9013,1.0,-81.9013,1.0,0.6982417,332.60626,1022.5755,181.25713,1.0775212,0.08563108,3.734851,0.8310087,0.003756765,484.70978,-17.270733,356.84177,374.1125,0.00373316855430603,615.9960861206055,95000
1.0238957,-7.9652624,0.023895789,0.15343861,81.15602,1.0,-81.15602,1.0,0.7721525,450.57275,-215.95218,1347.7079,321.80063,1060.199,205.61969,5.585491,0.051322326,2.552232,0.7814534,0.0033469808,478.57095,-0.6328265,345.7292,346.362,1.0241517,-8.050564,0.024151692,0.1747639,81.3288,1.0,-81.3288,1.0,0.7218789,326.68256,1022.7047,188.95486,0.21213815,0.2122668,9.474157,0.83009017,0.0060337563,478.5906,-77.65937,350.6121,428.27145,0.00373125262260437,634.652355670929,100000
1.0239822,-7.994049,0.023982145,0.16063517,73.75867,1.0,-73.75867,1.0,0.6651885,294.60693,-243.24219,1624.6794,328.39835,1096.0276,199.04912,7.7381797,0.045968417,2.391843,0.77841085,0.0019304579,478.25864,1.9281397,352.31128,350.38315,1.0243003,-8.100147,0.024300441,0.18715961,77.45792,0.99999994,-77.45792,1.0,0.6912198,337.3828,1045.506,175.62866,2.687972,0.09339714,4.349003,0.8271504,0.0042553437,478.28033,-20.755999,361.2968,382.05283,0.04929318618774414,881.118292093277,105000
1.0239593,-7.9864206,0.02395926,0.158728,76.21199,1.0,-76.21199,1.0,0.64682716,114.00932,-171.82552,1015.8139,326.30414,1171.7671,203.33252,3.1124625,0.040795993,2.289062,0.77050585,0.0063352864,478.92297,4.408011,350.2503,345.8423,1.0242264,-8.07546,0.024226382,0.18098813,79.667694,1.0,-79.667694,1.0,0.75108814,331.02985,1014.46234,186.73552,0.06399301,0.10748977,5.640487,0.8307427,0.0020490433,478.91547,-27.532742,354.97562,382.50836,0.003732437181472778,899.7804901599884,110000
1.0238285,-7.94283,0.02382849,0.14783046,74.182816,1.0,-74.182816,1.0,0.6084627,1042.2178,-553.2648,4049.1726,322.0412,1186.3206,204.6095,5.7691097,0.04713528,3.091194,0.76701474,0.0045389296,492.7398,1.4115627,346.6782,345.26663,1.0241812,-8.0604,0.024181198,0.17722291,78.28175,1.0,-78.28175,1.0,0.75336075,330.49835,1111.2449,185.37572,3.0615337,0.13792211,6.5505133,0.81972617,0.0035943112,492.73605,-43.322395,355.13516,398.45755,0.003731483507156372,918.4379134178162,115000
