training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.269505,-7.5650167,2.269505,0.05337713,38.129234,1.0,-38.129234,1.0,1.6080732,0.0,-30.159271,-91.780174,4.1579113,-3.2631397,48.029015,0.6427844,-29.785152,-91.69697,0.12385773,3.3110309,-7.7036877,2.3111062,0.088044755,36.47736,0.9999246,-36.47461,1.0,1.817244,0.0,-29.047844,-92.19161,0.9203162,-28.705301,-92.12135,0.21640094,0.0019867539405822752,2028.4365525245667,560000
3.2675014,-7.558337,2.2675014,0.051707238,37.879566,1.0,-37.879566,1.0,1.3792746,0.0,-31.129936,-91.90717,1.0255431,-2.5091376,29.041805,0.7988902,-30.751923,-91.846405,0.16010039,3.312386,-7.7079525,2.312386,0.08911108,38.495193,1.0,-38.495193,1.0,3.4982772,0.0,-31.716965,-91.73378,0.6011946,-31.309662,-91.67531,0.19913372,0.0019880337715148925,2038.3767259120941,565000
3.2669487,-7.5564966,2.266949,0.05124708,38.733513,0.99999976,-38.733505,1.0,1.2156982,0.0,-32.37062,-92.000656,1.605054,-5.2105727,38.69237,0.6677559,-32.03874,-91.92616,0.14021063,3.3084989,-7.6949964,2.3084989,0.085872024,37.485405,1.0,-37.485405,1.0,1.790991,0.0,-31.931797,-92.244705,0.47064924,-31.602848,-92.18469,0.23998791,0.001985083866119385,2048.3021495342255,570000
3.2672946,-7.557659,2.2672977,0.05153773,37.536835,0.99999696,-37.53672,1.0,1.5708876,0.21140647,-32.183125,-91.81296,2.715947,-2.65219,73.17293,0.61569613,-31.824406,-91.71796,0.16152546,3.3081682,-7.6939535,2.308186,0.08561133,38.75464,0.9999821,-38.753944,1.0,1.847764,0.0,-30.776756,-91.867966,0.70189995,-30.481731,-91.74991,0.15380971,0.0019846200466156006,2058.225255250931,575000
3.2694666,-7.5648937,2.2694683,0.053346545,38.47922,0.9999984,-38.47916,1.0,1.5210742,0.0,-29.935028,-91.642654,2.5924222,-2.5802946,40.747246,0.69795233,-29.546974,-91.55847,0.19751653,3.3106167,-7.702056,2.3106167,0.08763685,37.39435,1.0,-37.39435,1.0,1.7511984,0.0,-31.787857,-92.508156,0.54990697,-31.464968,-92.46589,0.20834085,0.0019888981819152834,2068.16975069046,580000
3.2686644,-7.562215,2.2686644,0.05267662,39.18578,1.0,-39.18578,1.0,1.2537906,0.0,-31.903397,-92.0258,3.012946,-5.3177066,34.588535,0.5953688,-31.511963,-91.928955,0.12182366,3.3095598,-7.698533,2.3095598,0.08675629,38.008537,0.99999994,-38.008537,1.0,1.7218679,0.0,-30.981411,-91.19281,0.5165185,-30.656261,-91.17969,0.29177853,0.001995315170288086,2078.146331548691,585000
3.267703,-7.5590096,2.267703,0.05187541,37.76995,1.0,-37.76995,1.0,2.1454766,0.0,-31.778425,-91.827995,4.974456,-4.3266926,58.100662,0.39733315,-31.504541,-91.73144,0.14790653,3.3045228,-7.6817803,2.3045342,0.082568035,37.94156,0.9999886,-37.941128,1.0,1.8338215,0.0,-29.780771,-92.447266,0.6544678,-29.48085,-92.36337,0.18486486,0.0019950491428375244,2088.1215817928314,590000
3.2710304,-7.570101,2.2710304,0.054648187,38.79255,1.0,-38.79255,1.0,1.3155928,0.0,-30.827957,-91.56688,11.962975,-8.0599985,60.643684,0.9835925,-30.494686,-91.44718,0.1098088,3.3020658,-7.673552,2.3020658,0.08051105,38.684658,1.0,-38.684658,1.0,1.7355363,0.0,-31.248724,-91.43587,0.685506,-30.864496,-91.36493,0.15736608,0.001974197959899902,2097.9925775527954,595000
3.2651887,-7.5506287,2.2651887,0.04978013,39.4281,1.0,-39.4281,1.0,1.5275906,0.0,-31.808895,-91.97088,3.3271677,-2.4857597,62.326256,0.5288929,-31.435453,-91.88982,0.14096607,3.311908,-7.70636,2.311908,0.08871296,36.982555,1.0,-36.982555,1.0,1.8774567,0.0,-32.146553,-91.866745,0.6588023,-31.860704,-91.87953,0.18317193,0.0019842373371124268,2107.9137692451477,600000
3.268306,-7.56102,2.268306,0.05237785,38.43246,1.0,-38.43246,1.0,1.4188404,0.0,-31.248394,-91.71087,2.9764252,-4.55425,79.74667,0.8524494,-30.88423,-91.62774,0.1514651,3.310907,-7.703023,2.310907,0.087878734,38.359215,1.0,-38.359215,1.0,2.131416,0.0,-29.628242,-92.76283,0.48504037,-29.284464,-92.70544,0.1620889,0.029995934772491455,2257.893448114395,605000
