training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0234509,-7.816939,0.023450818,0.11635767,57.724854,1.0,-57.724854,1.0,0.49586296,128.72188,-96.67298,913.7063,368.68082,1230.1757,167.13556,0.041026335,0.05227705,3.4510872,0.83756995,0.0071906177,306.23837,-0.69732016,383.99274,384.69006,1.0234803,-7.826757,0.023480274,0.11881226,56.304314,1.0,-56.304314,1.0,0.6103053,375.58713,1067.8953,150.52754,0.07766132,0.046279218,2.147055,0.83653677,0.013752292,306.23853,1.139447,390.89905,389.7596,0.023414193201065064,738.8658015727997,105000
1.0234526,-7.817542,0.023452627,0.11650847,65.354324,1.0,-65.354324,1.0,0.45806298,59.491592,-58.981888,498.17996,350.93054,1319.5334,209.18207,0.7679251,0.040474657,2.0845504,0.82988644,0.003581174,300.22455,2.859742,365.94177,363.08203,1.0236734,-7.8911443,0.023673434,0.134909,63.908302,1.0,-63.908302,1.0,0.43044135,360.65753,1210.5632,182.11552,1.22974,0.056233995,4.8806615,0.85469806,0.003315495,300.2214,-1.8715785,375.6686,377.5402,0.00369178466796875,757.3247346878052,110000
1.0233406,-7.78018,0.02334054,0.107167885,65.05757,1.0,-65.05757,1.0,0.43460253,46.092686,-50.48716,422.95386,360.64462,1301.6476,188.04843,1.149653,0.04303676,2.061244,0.86881405,0.0041976273,294.15176,2.04825,375.3522,373.30396,1.0236062,-7.8687534,0.023606261,0.12931138,61.199883,0.99999994,-61.199883,1.0,0.43330845,367.11523,1221.6735,174.8924,0.11019562,0.055869296,2.137741,0.88427657,0.009126959,294.12918,-1.7263311,381.82172,383.54803,0.00369423828125,775.7959313392639,115000
1.0234046,-7.801552,0.023404654,0.11251093,65.390305,1.0,-65.390305,1.0,0.42815405,45.757195,-48.965366,411.98438,360.54095,1264.7977,174.35132,0.700393,0.050959907,2.2882383,0.86557496,0.004664858,296.89313,-0.2849897,375.3856,375.6706,1.0235281,-7.8427134,0.02352814,0.12280123,61.578102,1.0,-61.578102,1.0,0.42846647,355.71216,1126.9321,184.40692,0.86223537,0.05118582,3.0354843,0.8543565,0.005635487,296.89285,-0.35206133,370.55682,370.90887,0.003691744089126587,794.2546563148499,120000
1.0233636,-7.7878838,0.02336365,0.10909387,67.90927,1.0,-67.90927,1.0,0.43752712,145.61005,-125.62628,861.0891,358.79816,1196.2952,175.80399,0.85740006,0.049551196,2.4103813,0.85817313,0.0075946236,304.3713,0.13660316,374.01672,373.88013,1.0235348,-7.844911,0.023534734,0.12335078,62.036327,1.0,-62.036327,1.0,0.42352733,364.37048,1103.0653,170.54822,0.54922056,0.050962925,2.4524057,0.8585978,0.011058821,304.36972,-0.29308498,379.58896,379.88205,0.0036913015365600587,812.7111692428589,125000
1.0233122,-7.7707186,0.023312155,0.104802564,65.7108,1.0,-65.7108,1.0,0.40712416,70.26173,-67.37169,521.1666,356.0651,1309.9004,202.37668,0.26860777,0.043218836,2.4213793,0.84640294,0.0039233724,293.7942,1.9922668,370.75482,368.76254,1.0235621,-7.8540344,0.023562104,0.12563159,62.493927,0.99999994,-62.493927,1.0,0.49607483,356.28882,1235.1338,199.28346,1.0067581,0.050572753,4.020821,0.8494818,0.014971397,293.78412,-0.1682655,370.97803,371.1463,0.003691366147994995,831.1680052280426,130000
1.0232872,-7.7623763,0.023287129,0.10271707,67.0529,1.0,-67.0529,1.0,0.44698557,67.36543,-80.00963,454.3688,364.32236,1217.2512,165.01941,0.2528094,0.046630375,2.3634646,0.87876564,0.0026648622,310.2588,1.0454559,379.83533,378.78986,1.0236075,-7.869128,0.023607386,0.1294051,62.379055,1.0000001,-62.379055,1.0,0.4191969,364.47595,990.3326,160.61356,0.14007594,0.06337467,4.4741087,0.8716094,0.013487676,310.2579,-4.149596,379.98883,384.13843,0.003693391466140747,849.6349678039551,135000
1.0233525,-7.7841773,0.02335253,0.10816726,66.90885,1.0,-66.90885,1.0,0.43342155,90.99281,-107.03068,795.13086,362.52008,1325.8301,183.9227,1.6061791,0.051945873,2.3987634,0.8790139,0.004777077,299.23767,-0.5822782,377.48196,378.06424,1.0236397,-7.8798876,0.023639664,0.13209485,63.862,1.0,-63.862,1.0,0.44764102,359.2469,1212.8055,185.77942,0.79392266,0.17442146,11.54797,0.8867897,0.0022545522,299.2364,-37.23143,374.20868,411.44012,0.003691046237945557,868.0902090072632,140000
1.0233529,-7.7843056,0.023352917,0.10819933,67.77646,1.0,-67.77646,1.0,0.4390326,126.244934,-98.94475,746.7501,351.94543,1379.9517,216.71262,1.7269664,0.05024986,2.1062658,0.8817314,0.003180473,293.1309,-0.073241375,366.602,366.67523,1.0235763,-7.858754,0.023576263,0.1268116,67.14984,1.0,-67.14984,1.0,0.5006597,362.5757,1285.6311,184.84152,0.6550325,0.057216927,4.6464868,0.8831508,0.009715459,293.1316,-2.1155093,377.2323,379.3478,0.003693813943862915,886.5592844486237,145000
1.0234157,-7.805239,0.023415718,0.11343278,67.14074,1.0,-67.14074,1.0,0.45771432,122.476265,-118.7456,672.8631,361.76398,1311.2612,184.66928,1.1447172,0.046731677,2.3819118,0.84947616,0.004333547,304.57254,0.9954417,376.9926,375.99716,1.0236018,-7.8672414,0.023601726,0.12893331,66.11725,1.0,-66.11725,1.0,0.49735445,371.35043,1163.7429,161.99161,0.38618934,0.046688978,2.5712698,0.85775054,0.009858155,304.5698,1.0084376,386.57892,385.5705,0.0036932995319366455,905.0257921218872,150000
