training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.7491803,-7.7491803,0.09941803,1.0,0.06004435,-0.08563376,1.7853965,7.768054,-7.768054,0.10413651,1.0,0.04211075673103332,210.55379509925842,5000
7.6929417,-7.6929417,0.0853584,1.0,0.042123288,-0.042229842,1.4876629,7.730551,-7.730551,0.09476064,1.0,0.0010700412273406982,215.90400648117065,10000
7.7078366,-7.7078366,0.089082114,1.0,0.048586383,-0.05786801,1.4396545,7.7332067,-7.7332067,0.0954247,1.0,0.0010771435260772705,221.28972911834717,15000
7.687834,-7.687834,0.08408151,1.0,0.04856771,-0.07019171,1.2760237,7.7060595,-7.7060595,0.08863777,1.0,0.0010851430892944336,226.71544909477234,20000
7.6459255,-7.6459255,0.07360445,1.0,0.045412302,-0.037621915,1.1538899,7.709617,-7.709617,0.08952725,1.0,0.0010862574100494384,232.1467411518097,25000
7.645101,-7.645101,0.07339822,1.0,0.04460938,-0.04744277,1.1374849,7.7142696,-7.7142696,0.09069043,1.0,0.0010666440010070801,237.47996592521667,30000
7.645874,-7.645874,0.0735916,1.0,0.056844268,-0.048013967,1.1857866,7.683862,-7.683862,0.08308855,1.0,0.0010690634250640869,242.8252956867218,35000
7.642139,-7.642139,0.072657585,1.0,0.04110736,-0.04090663,1.0735801,7.6841316,-7.6841316,0.083155945,1.0,0.0010818515777587892,248.23455834388733,40000
7.614579,-7.614579,0.06576778,1.0,0.05135068,-0.046927944,1.0843173,7.6967764,-7.6967764,0.08631702,1.0,0.001114176607131958,253.8054461479187,45000
7.6406145,-7.6406145,0.07227657,1.0,0.04461817,-0.051342048,1.1281621,7.688936,-7.688936,0.08435699,1.0,0.001071840524673462,259.1646537780762,50000
7.614587,-7.614587,0.06576971,1.0,0.05139121,-0.046126425,1.1466175,7.6599255,-7.6599255,0.077104315,1.0,0.0010688416481018067,264.5088667869568,55000
7.615447,-7.615447,0.065984815,1.0,0.03147795,-0.043429326,1.0046492,7.6923823,-7.6923823,0.085218534,1.0,0.0010747118949890136,269.8824315071106,60000
7.611893,-7.611893,0.06509624,1.0,0.043712005,-0.041391592,1.1299946,7.6844363,-7.6844363,0.083232015,1.0,0.001093909502029419,275.35198402404785,65000
7.6138387,-7.6138387,0.06558262,1.0,0.10941322,-0.04294636,1.1163023,7.6844406,-7.6844406,0.08323299,1.0,0.0010827187061309815,280.76558208465576,70000
7.6348033,-7.6348033,0.07082376,1.0,0.049841788,-0.05464141,1.1069349,7.6808386,-7.6808386,0.082332626,1.0,0.0010702167987823486,286.11667013168335,75000
7.6259594,-7.6259594,0.06861273,1.0,0.09139732,-0.087161355,1.4172599,7.6710334,-7.6710334,0.07988137,1.0,0.0010871845245361328,291.5525975227356,80000
7.5982633,-7.5982633,0.06168884,1.0,0.03785695,-0.049862903,1.046433,7.6799197,-7.6799197,0.082102954,1.0,0.0010861937522888183,296.9835708141327,85000
7.6150317,-7.6150317,0.06588094,1.0,0.049534395,-0.034851328,1.0240586,7.6661215,-7.6661215,0.07865322,1.0,0.0010751136779785157,302.35914397239685,90000
7.613632,-7.613632,0.06553106,1.0,0.055663604,-0.048271686,1.126469,7.6650877,-7.6650877,0.07839477,1.0,0.0010747835159301757,307.7330665588379,95000
7.598672,-7.598672,0.061790906,1.0,0.078236915,-0.057794005,1.1245508,7.688356,-7.688356,0.084212005,1.0,0.001093671989440918,313.20143151283264,100000
7.622755,-7.622755,0.06781176,1.0,0.067538776,-0.06940145,1.2488242,7.650997,-7.650997,0.07487227,1.0,0.03522558693885803,489.3293704986572,105000
7.6007853,-7.6007853,0.06231936,1.0,0.0487632,-0.053796973,1.1116478,7.6772623,-7.6772623,0.08143854,1.0,0.001079787540435791,494.7283134460449,110000
7.604229,-7.604229,0.06318013,1.0,0.05339534,-0.05078935,1.1334038,7.6926827,-7.6926827,0.08529365,1.0,0.0010735888481140136,500.09626269340515,115000
7.588938,-7.588938,0.05935751,1.0,0.042730566,-0.049290203,1.0522035,7.6645308,-7.6645308,0.07825565,1.0,0.0010953310012817383,505.5729224681854,120000
7.607733,-7.607733,0.06405623,1.0,0.06885273,-0.048596594,1.1839466,7.673291,-7.673291,0.080445774,1.0,0.0010762281894683837,510.9540684223175,125000
7.583573,-7.583573,0.058016106,1.0,0.054615416,-0.046560634,1.1363139,7.699736,-7.699736,0.08705698,1.0,0.001080423927307129,516.3561928272247,130000
7.5940447,-7.5940447,0.060634166,1.0,0.05391752,-0.041697916,1.0794816,7.6905956,-7.6905956,0.0847718,1.0,0.0010788884162902831,521.7506396770477,135000
7.592482,-7.592482,0.06024347,1.0,0.05838508,-0.067020625,1.1825716,7.693579,-7.693579,0.08551777,1.0,0.0010806475639343262,527.1538822650909,140000
7.5918036,-7.5918036,0.060073793,1.0,0.04588902,-0.060745224,1.12058,7.691572,-7.691572,0.08501606,1.0,0.0010817830562591553,532.5628023147583,145000
7.590754,-7.590754,0.05981148,1.0,0.07478028,-0.07619076,1.1855788,7.7133083,-7.7133083,0.090450116,1.0,0.0010736120223999023,537.930867433548,150000
7.6007814,-7.6007814,0.062318258,1.0,0.12058508,-0.08538085,1.3627853,7.6909657,-7.6909657,0.08486436,1.0,0.0010946592807769776,543.4041683673859,155000
7.5865006,-7.5865006,0.05874814,1.0,0.05873449,-0.06779428,1.1240269,7.723439,-7.723439,0.09298286,1.0,0.0010813024520874024,548.810685634613,160000
7.6098137,-7.6098137,0.06457633,1.0,0.053867724,-0.06553423,1.242826,7.69664,-7.69664,0.08628301,1.0,0.0010951812267303467,554.2865967750549,165000
7.587916,-7.587916,0.05910198,1.0,0.06011932,-0.056585107,1.1113529,7.710888,-7.710888,0.089844935,1.0,0.0010849138259887696,559.7111704349518,170000
7.585648,-7.585648,0.058534905,1.0,0.04630164,-0.044413842,1.067034,7.6584625,-7.6584625,0.07673858,1.0,0.0010752137660980225,565.0872440338135,175000
