training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
3.0171843,-20.192688,2.019269,0.085236184,9.969467,0.99791515,-9.948683,1.0,0.99914455,0.4794922,0.0033103982,-15.767621,-15.781008,-2.0733783,528.17255,1.8205473,3.7776095e-05,0.011523426,-0.009512059,0.3395116,3.0203524,-20.210194,2.0210195,0.086903304,9.869989,0.99933296,-9.863407,1.0,0.99900246,0.19726562,0.005528668,-13.74988,-13.758882,-4.5392914,73.4765,0.1927879,3.4090055e-09,0.0021046473979949953,523.7573328018188,60000
3.0164204,-20.193293,2.019329,0.08529367,9.5126295,0.99709135,-9.4849615,1.0,0.99915314,0.45117188,0.0034540847,-15.611984,-15.624989,-2.3094497,240.96039,1.6063782,1.7306796e-06,0.010861283,-0.0102824075,0.34995863,3.02031,-20.209734,2.0209732,0.08685944,10.270396,0.99933684,-10.263586,1.0,0.9989977,0.17871094,0.005614195,-13.954613,-13.9636755,-4.683559,67.39805,0.18145022,6.9668936e-08,0.002096890878677368,534.2417924404144,65000
3.014849,-20.169027,2.016903,0.082982674,9.815864,0.99794596,-9.795703,1.0,0.9991226,0.46777344,0.0034083382,-16.121727,-16.135206,-2.3321652,77.08415,0.9305569,1.4388754e-06,0.0118659735,-0.011832927,0.3438231,3.0216413,-20.221613,2.0221612,0.0879908,10.021629,0.99948007,-10.016419,1.0,0.9990158,0.20019531,0.0054335203,-13.926588,-13.935823,-4.478964,25.870916,0.18265048,1.103458e-09,0.0020970512866973876,544.7270555496216,70000
3.0124874,-20.173805,2.0173805,0.083437845,9.815033,0.99510694,-9.767008,1.0,0.9991598,0.49023438,0.0032423525,-16.35822,-16.37226,-1.9964738,251.40118,1.8959584,3.7490125e-07,0.010785777,-0.010551169,0.3476474,3.0221276,-20.224169,2.0224168,0.08823426,9.820852,0.9997109,-9.818014,1.0,0.9990101,0.18847656,0.005438043,-13.857638,-13.866865,-4.4183164,21.326635,0.17559156,2.5339838e-07,0.0020990331649780275,555.2222266197205,75000
3.0125825,-20.18192,2.0181918,0.08421044,9.756609,0.99439067,-9.701881,1.0,0.9991884,0.46972656,0.0032919087,-16.202885,-16.216688,-2.0829725,161.0611,1.6672001,3.3025277e-05,0.010064809,-0.01020763,0.34234712,3.0178914,-20.18516,2.0185158,0.084519036,9.691898,0.99937546,-9.685846,1.0,0.9990158,0.20019531,0.0053710714,-13.869257,-13.878584,-4.327837,34.29756,0.22691987,3.7491197e-09,0.0021011298179626466,565.7278802394867,80000
3.0154967,-20.205236,2.0205238,0.086431235,9.37175,0.9949728,-9.324637,1.0,0.9992027,0.5126953,0.0031058458,-16.634733,-16.649143,-1.8899168,245.53604,2.083045,4.5397396e-06,0.012255321,-0.012332255,0.36735266,3.0201447,-20.208519,2.0208519,0.08674376,9.850676,0.99929285,-9.84371,1.0,0.99898815,0.203125,0.005534023,-14.042408,-14.051733,-4.503228,27.553898,0.21547087,7.667586e-09,0.002097091770172119,576.2133452892303,85000
3.0140858,-20.183823,2.0183823,0.08439176,9.818035,0.9957035,-9.775853,1.0,0.9992161,0.5126953,0.0031745725,-16.626894,-16.641266,-1.922542,130.44164,2.2760696,5.036918e-06,0.009734765,-0.010586702,0.35471535,3.0198855,-20.209404,2.0209403,0.08682803,10.233948,0.9989451,-10.223153,1.0,0.9990053,0.21582031,0.0054782433,-13.933277,-13.942555,-4.441057,53.080845,0.23006454,1.3578055e-08,0.002105276346206665,586.7397315502167,90000
3.0138118,-20.165281,2.0165281,0.0826259,9.891706,0.99728364,-9.864838,1.0,0.99919796,0.53222656,0.0031268548,-16.772102,-16.786646,-1.8917035,217.39589,2.0824003,1.0046307e-05,0.0114808045,-0.014067275,0.35367596,3.0149271,-20.162086,2.0162086,0.08232175,9.878368,0.9987185,-9.86571,1.0,0.9990053,0.18066406,0.00553733,-13.842812,-13.851883,-4.562254,39.523655,0.20640074,2.874389e-10,0.0021004237174987793,597.2418551445007,95000
3.0136948,-20.166914,2.0166914,0.082781486,9.854462,0.9970034,-9.824932,1.0,0.9991741,0.5126953,0.003122884,-16.849724,-16.864359,-1.881241,323.9378,2.3158638,5.7021407e-06,0.010969236,-0.014883251,0.34733137,3.0193143,-20.209139,2.020914,0.08680295,10.627147,0.99840015,-10.610146,1.0,0.9990158,0.20800781,0.005337706,-13.985973,-13.995351,-4.3918858,107.18316,0.2837453,1.7610095e-08,0.002096666145324707,607.7251923084259,100000
3.0134828,-20.165043,2.0165043,0.082603276,9.882706,0.9969785,-9.852846,1.0,0.9992113,0.5341797,0.0030598587,-17.064457,-17.079382,-1.7968366,109.02211,1.9309306,9.921184e-07,0.010124379,-0.009470331,0.3387786,3.0162995,-20.177319,2.0177317,0.08377225,10.46782,0.99856776,-10.452828,1.0,0.9990063,0.19726562,0.0053511,-14.167784,-14.177382,-4.348052,54.53071,0.26119572,4.5414932e-08,0.06428155164718628,929.132955789566,105000
