training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
306.31012,0.19854394,-7.698955,0.086861655,1.0,34.298912,-19.14859,195.03683,0.47032785,-30.499874,-100.34143,0.22167122,299.34222,0.1385195,-7.865327,0.12845472,1.0,0.42163938,-31.421635,-103.763435,0.21111444,0.001884040594100952,1793.1833748817444,450000
261.23383,0.11552705,-7.7047644,0.08831404,1.0,7.252938,-5.856701,105.44238,0.4106214,-30.617321,-111.11383,0.25445205,284.38947,0.14649795,-7.8769765,0.13136709,1.0,0.73618495,-29.251667,-103.90424,0.2948155,0.0018739949703216552,1802.55335688591,455000
286.1623,0.18951708,-7.6831455,0.082909256,1.0,13.259323,-7.1569543,114.90959,0.4383468,-31.355925,-108.83921,0.23818696,293.8755,0.16049856,-7.86215,0.12766042,1.0,0.5618684,-30.664734,-104.8208,0.2291385,0.0018685967445373536,1811.8963468074799,460000
294.65247,0.1719365,-7.705145,0.088409185,1.0,6.105656,-3.2172577,93.27091,0.33629364,-31.41538,-103.262924,0.23132609,285.80225,0.15045458,-7.856983,0.12636878,1.0,0.3084007,-31.480825,-104.20868,0.26805466,0.0018629411697387696,1821.211058139801,465000
277.64716,0.15475276,-7.7149954,0.090871766,1.0,11.578369,-7.4288054,111.30251,0.39258516,-31.372122,-103.14045,0.29476568,281.8885,0.13769561,-7.835705,0.12104924,1.0,0.9927345,-30.983772,-101.31474,0.22093885,0.0018866997718811035,1830.6445627212524,470000
292.09238,0.15449607,-7.688978,0.08436758,1.0,8.502965,-13.550564,115.11906,0.24992448,-32.157726,-104.11871,0.23260972,296.46295,0.1340924,-7.8786173,0.1317772,1.0,0.3923149,-32.542263,-103.576355,0.21011168,0.0018738615036010741,1840.0138759613037,475000
290.99374,0.16521904,-7.675977,0.08111729,1.0,9.939203,-6.475351,105.46137,0.3376069,-31.633207,-109.55676,0.21464941,298.51764,0.16686064,-7.8827047,0.1327992,1.0,0.41447556,-31.992453,-102.72162,0.4371515,0.0018627385139465332,1849.3275742530823,480000
293.3249,0.17891362,-7.6975937,0.08652125,1.0,25.855654,-10.896877,158.766,0.5316692,-32.473145,-109.76289,0.27241874,287.54724,0.16613913,-7.8415527,0.12251123,1.0,0.42141357,-30.833794,-105.117966,0.23313214,0.0018799232959747314,1858.7271988391876,485000
263.91406,0.117751844,-7.684946,0.08335959,1.0,9.208279,-9.974743,108.76899,0.6609504,-31.830677,-111.84517,0.21473217,297.60468,0.18963198,-7.8445635,0.123263806,1.0,0.40586627,-31.006887,-100.15994,0.21555507,0.0019304733753204345,1868.37957072258,490000
293.76562,0.18447292,-7.699833,0.08708127,1.0,10.12018,-6.697265,118.98372,0.44761345,-32.674026,-112.7592,0.22447392,274.1825,0.114463665,-7.8551855,0.12591925,1.0,0.66138804,-33.375187,-104.07873,0.2775336,0.0018625763416290284,1877.6924583911896,495000
277.009,0.1268922,-7.7016044,0.087524064,1.0,8.1705065,-6.178959,112.28587,0.30703503,-32.085556,-105.9972,0.20328996,287.52264,0.1454479,-7.87421,0.13067548,1.0,0.42476827,-32.69188,-100.22748,0.24613959,0.0018731553077697754,1887.0582401752472,500000
285.77228,0.12208455,-7.6889296,0.084355414,1.0,7.5444007,-5.112023,94.50355,0.39198977,-31.682732,-105.954666,0.21743026,315.9894,0.19712591,-7.8481417,0.124158286,1.0,0.5163653,-31.945574,-101.617676,0.26128167,0.03572103962898254,2065.6634447574615,505000
301.89368,0.18575925,-7.6738377,0.08058243,1.0,8.623816,-10.04515,108.7876,0.49448496,-32.894745,-108.38235,0.2132808,285.3894,0.15709558,-7.8674364,0.12898213,1.0,0.78071237,-31.400482,-101.57,0.23326275,0.0018920699119567871,2075.1238017082214,510000
269.43246,0.15663362,-7.6870565,0.08388708,1.0,5.156253,-9.511408,101.637695,0.3999431,-34.522682,-105.20763,0.21433948,291.70697,0.18527532,-7.878493,0.13174617,1.0,0.6909207,-31.866505,-105.41644,0.30804098,0.0018737147331237792,2084.4923808574677,515000
274.37,0.136645,-7.705686,0.08854451,1.0,9.215667,-11.871453,133.85959,0.4404562,-32.3903,-108.29092,0.23198184,280.21988,0.16102809,-7.8886805,0.13429302,1.0,0.29807416,-30.52203,-104.99167,0.21252832,0.0018943392753601074,2093.9640827178955,520000
282.97644,0.1827149,-7.6717634,0.0800638,1.0,7.3860803,-9.962647,106.67627,0.5420655,-31.993847,-107.26972,0.21394084,301.1433,0.17719267,-7.865885,0.12859413,1.0,0.33082113,-32.15249,-101.627304,0.20942134,0.0018876254081726075,2103.40221619606,525000
298.8112,0.17448315,-7.668228,0.079179935,1.0,19.34731,-12.85309,132.02245,0.45871782,-31.649845,-106.21623,0.22737654,299.13165,0.16416007,-7.8881283,0.13415511,1.0,0.6195749,-32.41044,-103.49779,0.42344558,0.001895931911468506,2112.8818814754486,530000
289.424,0.15126649,-7.6884885,0.0842451,1.0,5.9613385,-5.6861024,95.11644,0.37117833,-32.146206,-105.413345,0.25140834,313.38257,0.19624493,-7.8727984,0.1303226,1.0,0.4587643,-31.793877,-98.12426,0.2925272,0.0019726699352264404,2122.745236635208,535000
301.10013,0.2035838,-7.6884413,0.08423329,1.0,9.208911,-13.286943,130.8909,0.39689088,-31.55968,-104.62876,0.18885498,272.7243,0.13484585,-7.885765,0.1335642,1.0,0.41632757,-31.32757,-102.31882,0.25838715,0.0018959229469299316,2132.2248589992523,540000
268.19626,0.1365013,-7.693893,0.08559622,1.0,4.6781044,-6.4267454,93.761284,0.64086306,-32.137596,-107.15428,0.20026106,297.46878,0.19209594,-7.875019,0.13087763,1.0,0.5569503,-29.964272,-103.346436,0.2428001,0.0018701169967651368,2141.5754494667053,545000
283.71838,0.15865958,-7.687406,0.083974406,1.0,5.2184067,-16.510105,116.58794,0.46189716,-31.990498,-108.84485,0.15443116,297.48886,0.16343343,-7.87112,0.129903,1.0,0.47992155,-32.210384,-103.26904,0.25021625,0.0018923295021057128,2151.037103176117,550000
290.30817,0.18073243,-7.674099,0.080647595,1.0,6.265902,-8.625978,106.09059,0.5001757,-33.486618,-111.24679,0.18685159,296.57947,0.17824458,-7.8852577,0.13343754,1.0,0.47481033,-31.542908,-101.896225,0.25981212,0.001894464921951294,2160.509434223175,555000
299.75604,0.17924151,-7.688871,0.08434068,1.0,7.2619724,-6.297475,108.90037,0.7487218,-33.40377,-103.00572,0.22667882,301.98636,0.19579533,-7.86462,0.12827793,1.0,1.0381638,-32.294502,-106.476395,0.31739908,0.0018790065765380858,2169.90447306633,560000
285.29266,0.15821216,-7.685729,0.08355518,1.0,6.450452,-10.064553,115.459015,0.35667878,-31.289839,-106.39356,0.22026832,284.69116,0.16792196,-7.873211,0.13042562,1.0,0.32233214,-32.696396,-101.1265,0.26267496,0.0018892534255981444,2179.350745677948,565000
284.4053,0.16464666,-7.6853323,0.08345595,1.0,8.483644,-10.65677,107.24174,0.6713121,-32.760757,-108.361336,0.21559745,291.89087,0.19409919,-7.869034,0.12938145,1.0,0.4473383,-32.260674,-100.68149,0.34557343,0.001879614782333374,2188.7488253116608,570000
288.65906,0.18441454,-7.679095,0.08189666,1.0,7.6215444,-11.845682,132.5301,0.4630337,-33.44921,-109.19962,0.19730997,291.30722,0.18409346,-7.898417,0.13672726,1.0,0.37274802,-32.78689,-101.91252,0.3092185,0.0018716739654541016,2198.10720038414,575000
291.78925,0.17865318,-7.68071,0.08230049,1.0,13.435941,-8.05001,112.82847,0.37418818,-32.55271,-107.35574,0.2397242,292.0362,0.15542482,-7.884075,0.1331417,1.0,0.69036555,-31.764534,-103.68915,0.26034132,0.0018850606441497802,2207.532509326935,580000
280.81082,0.16701159,-7.706275,0.08869171,1.0,17.280142,-10.543889,123.57242,0.41348588,-32.18564,-107.3974,0.22207725,303.74292,0.16595045,-7.845297,0.12344718,1.0,0.4813774,-32.220474,-99.74471,0.17161778,0.0018862943649291992,2216.963986158371,585000
290.97003,0.16829544,-7.685032,0.08338101,1.0,10.057342,-4.96376,108.086105,0.35853952,-34.941772,-109.84683,0.21109775,273.88354,0.14047429,-7.884657,0.13328725,1.0,0.4321841,-31.615429,-101.65474,0.2742248,0.0019488948822021484,2226.7084662914276,590000
286.76395,0.17904276,-7.7120867,0.09014456,1.0,11.49766,-13.84793,126.27427,0.34304297,-32.180218,-104.599655,0.17868775,292.0792,0.19153273,-7.863404,0.12797397,1.0,0.33293432,-32.905373,-103.6142,0.21267232,0.00189368577003479,2236.176900625229,595000
288.518,0.16606227,-7.6793566,0.08196208,1.0,6.00112,-7.5426464,101.35994,0.40154305,-31.947247,-110.45598,0.17053244,302.82227,0.18710981,-7.8525553,0.12526175,1.0,0.499093,-32.029488,-102.34401,0.29998288,0.0019035570621490478,2245.694691181183,600000
294.7269,0.16093816,-7.6891127,0.0844011,1.0,6.933647,-8.622528,120.805145,0.7457174,-33.187645,-100.579956,0.20282078,295.2815,0.14436367,-7.8471866,0.12391951,1.0,0.29808882,-31.340889,-103.865234,0.2591611,0.03735233249664307,2432.456359386444,605000
275.2127,0.12568545,-7.688384,0.08421894,1.0,11.553606,-10.254421,109.001236,0.41663817,-32.371307,-109.906746,0.20472434,298.50165,0.1733341,-7.878381,0.13171808,1.0,0.5782602,-32.48786,-100.4433,0.22555336,0.0018777856826782226,2441.845293521881,610000
293.89856,0.19744253,-7.681741,0.082558274,1.0,20.376556,-20.208893,153.86925,0.30798835,-33.794273,-105.88403,0.19532719,277.86926,0.14845553,-7.855676,0.12604204,1.0,0.36558867,-31.653584,-103.46501,0.2371088,0.001891148853302002,2451.3010437488556,615000
273.4162,0.177044,-7.702103,0.08764876,1.0,6.350454,-9.142405,120.1074,0.32857257,-32.22499,-108.88907,0.23042262,298.9657,0.16347046,-7.8716393,0.1300329,1.0,0.59132206,-31.500702,-98.98886,0.21847291,0.0019056620121002197,2460.8293600082397,620000
295.82568,0.16874565,-7.6841516,0.08316074,1.0,11.718285,-18.330458,127.83681,0.37783575,-31.84935,-107.998886,0.22858532,297.1435,0.18994579,-7.852065,0.12513918,1.0,0.2902156,-32.13186,-96.1712,0.2450457,0.0018741675853729248,2470.200203895569,625000
283.60635,0.16981766,-7.673993,0.08062133,1.0,7.028947,-8.047441,102.67389,1.3065059,-32.34384,-106.209625,0.18779826,282.08414,0.09330259,-7.8680215,0.12912835,1.0,0.3421541,-31.73538,-101.32085,0.2097086,0.001897356939315796,2479.686994075775,630000
