training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0203272,-20.327229,0.02032723,0.09804957,140.89685,1.0,-140.89685,1.0,0.4744836,3069.0376,-3757.583,12463.165,280.98358,576.7606,231.49078,1.5122285,0.06277807,3.109494,0.8220932,0.022005238,678.2685,-8.666963,314.897,323.56396,1.0203407,-20.340652,0.020340655,0.099328,151.4526,1.0,-151.4526,1.0,0.49094394,282.2598,608.2842,230.67252,4.001816,0.05243732,2.439439,0.8272425,0.025312817,678.35803,-1.6533754,316.1777,317.8311,0.0037988712310791017,624.5885124206543,55000
1.0202754,-20.275408,0.02027541,0.09311419,157.05453,1.0,-157.05453,1.0,0.43067837,2100.184,-3291.3184,7319.9575,279.98618,632.6157,233.16202,3.356033,0.047151767,2.4614873,0.8081667,0.010681101,675.86487,1.9250213,313.77942,311.8544,1.020302,-20.30206,0.02030206,0.09565231,145.80786,1.0,-145.80786,1.0,0.45427993,277.58368,598.9178,235.28058,3.4917638,0.04954061,2.4542627,0.822214,0.03729999,675.8632,0.3104859,311.37683,311.06635,0.0038017117977142334,643.5970773696899,60000
1.0202745,-20.274471,0.020274471,0.09302502,148.00818,1.0,-148.00818,1.0,0.45170212,2263.4055,-1731.2158,7766.1943,277.39706,628.2071,236.38252,1.8799533,0.049460635,2.55289,0.8170779,0.010715951,679.53357,0.3665174,311.37375,311.00723,1.0202967,-20.29671,0.020296711,0.095142834,153.5015,1.0,-153.5015,1.0,0.47394928,277.29074,611.5444,236.3518,2.7405422,0.06571153,3.3322308,0.84429264,0.009310395,679.5167,-10.676246,311.26657,321.9428,0.003801084089279175,662.6025052070618,65000
1.0203472,-20.347286,0.020347286,0.099959634,97.46062,1.0,-97.46062,1.0,0.5083573,843.49146,-932.8095,3667.4927,354.58563,455.6152,149.95587,1.4028064,0.024238024,2.146591,0.677403,0.032822475,692.5956,17.84263,389.2154,371.37277,1.0203923,-20.392334,0.020392336,0.10425008,100.631996,0.99999994,-100.631996,1.0,0.4885771,352.9905,467.6273,151.51314,2.8022106,0.01810922,2.299481,0.655534,0.028413983,692.7977,22.09386,387.6304,365.53653,0.0038016739845275877,681.6108801364899,70000
1.0202826,-20.282736,0.020282738,0.0938122,146.74765,0.99999994,-146.74765,1.0,0.45386484,1695.9755,-1845.3723,8410.063,278.40753,641.42444,235.04826,3.8279226,0.050483033,2.361235,0.8328303,0.03504923,655.8967,-0.3168193,311.20236,311.5192,1.0203118,-20.311825,0.020311827,0.0965826,137.9258,1.0,-137.9258,1.0,0.4542848,287.37946,590.3684,223.83319,0.12147438,0.059078414,2.2821164,0.84564686,0.04566279,655.8843,-5.9543886,320.17368,326.12805,0.0038026800632476807,700.624285697937,75000
1.0202651,-20.265074,0.020265074,0.092129946,152.01791,1.0,-152.01791,1.0,0.47408527,4228.147,-6881.9424,17279.95,274.16144,659.1185,240.50768,3.5754602,0.06794122,3.8156958,0.83515763,0.009879714,662.91034,-11.893419,307.30695,319.20038,1.0203261,-20.326109,0.02032611,0.09794291,151.62628,1.0,-151.62628,1.0,0.47315496,272.24756,691.91425,241.93787,3.0881777,0.06355965,4.6263237,0.85010827,0.04324222,662.94507,-8.989304,305.39484,314.38412,0.003799237537384033,719.6204786300659,80000
1.0203269,-20.326838,0.020326838,0.09801229,142.90842,1.0,-142.90842,1.0,0.42893058,1246.2875,-1254.4811,4667.1484,280.8974,611.20685,232.2232,0.5189713,0.044036113,2.798006,0.8143963,0.020420775,670.85596,4.00091,314.44022,310.4393,1.0203304,-20.33042,0.02033042,0.09835338,145.73727,1.0,-145.73727,1.0,0.45117542,275.88257,610.0303,237.10318,2.1656637,0.04696376,2.5115702,0.81263614,0.018309524,670.8547,2.0368772,309.4253,307.38843,0.003796930694580078,738.605137348175,85000
1.0203178,-20.317797,0.020317798,0.097151235,150.72208,1.0,-150.72208,1.0,0.44470865,2237.841,-2326.9617,8687.813,273.43713,636.477,240.64282,2.7763355,0.052554905,2.566849,0.82644546,0.018468339,674.8611,-1.7242057,307.18018,308.9044,1.0203567,-20.356707,0.020356707,0.10085692,154.25304,1.0,-154.25304,1.0,0.4509942,276.08853,653.9833,237.46652,1.1426034,0.045160588,2.7326133,0.81236917,0.028056612,674.8582,3.2659175,309.83145,306.56552,0.0038010161876678465,757.6102232933044,90000
1.020285,-20.285032,0.020285035,0.09403081,155.89789,1.0,-155.89789,1.0,0.42645252,2675.3794,-4821.5425,10547.268,275.46582,610.2169,238.24869,2.998288,0.046821117,2.4400752,0.83003175,0.03684117,672.3804,2.1374187,309.08484,306.94742,1.0203084,-20.308424,0.020308424,0.09625853,145.14056,1.0,-145.14056,1.0,0.44061965,275.4297,641.4444,239.16629,1.1989781,0.051932294,2.9044294,0.82978207,0.018543204,672.38385,-1.2992427,309.04886,310.3481,0.0037984912395477295,776.6026847362518,95000
1.0203302,-20.33022,0.02033022,0.098334394,154.14607,1.0,-154.14607,1.0,0.44315392,1304.2306,-1588.2505,4746.8047,273.6313,651.1119,241.16791,4.800265,0.033417784,2.1926806,0.8120763,0.03122693,673.7379,11.172069,307.31818,296.14612,1.0203496,-20.349594,0.020349594,0.1001795,159.36902,1.0,-159.36902,1.0,0.45316756,276.15778,659.1054,238.08578,6.047904,0.05427511,2.2513819,0.85148174,0.017924532,673.69525,-2.880121,309.84253,312.72266,0.0038043434143066406,795.6244070529938,100000
1.0203207,-20.320665,0.020320665,0.09742437,150.69203,1.0,-150.69203,1.0,0.4362837,3675.7385,-6398.255,11018.125,269.3327,615.0818,245.06732,3.9128792,0.046148777,2.5624168,0.82596517,0.027758697,669.7919,2.5795183,302.8223,300.24277,1.0203491,-20.349129,0.02034913,0.1001352,156.2894,1.0,-156.2894,1.0,0.4512266,275.7009,655.26416,238.30244,1.8174685,0.06473343,3.1823587,0.8519492,0.015586058,669.7775,-9.86812,309.18976,319.0579,0.08017975296974182,1196.5231778621674,105000
1.0203463,-20.34628,0.02034628,0.09986378,147.53232,1.0,-147.53232,1.0,0.49259323,2689.9084,-4765.326,9838.48,266.0728,656.1689,249.61684,4.042691,0.05559504,2.4692068,0.82615423,0.016994385,678.11096,-3.7940576,299.97836,303.77243,1.02036,-20.360102,0.020360101,0.10118022,143.66693,0.99999994,-143.66693,1.0,0.50434,274.92587,633.287,239.39246,1.8888575,0.07594726,3.6929862,0.8787185,0.013339511,678.13007,-17.595617,308.83237,326.42798,0.0037979986667633055,1215.5131764411926,110000
1.0203372,-20.33721,0.020337213,0.09900021,157.98242,1.0,-157.98242,1.0,0.47664666,2155.6506,-2312.125,9434.486,268.911,677.24146,247.0421,4.4381027,0.047680415,2.2934904,0.8207191,0.018702613,677.7883,1.572188,302.8004,301.22824,1.0203959,-20.395954,0.020395957,0.104594775,162.41998,0.99999994,-162.41998,1.0,0.454341,275.38715,659.2766,238.74814,2.1190982,0.05395843,2.410698,0.8406274,0.019017842,677.7692,-2.682902,309.2756,311.9585,0.003799728870391846,1234.5118262767792,115000
1.0203763,-20.376358,0.020376362,0.102728575,158.60362,1.0,-158.60362,1.0,0.47201538,1636.1427,-1756.441,6653.364,269.01648,671.25616,246.58849,4.0917616,0.047926933,2.4966338,0.8501659,0.031500246,679.4943,1.408638,302.99118,301.58255,1.0203456,-20.345577,0.020345578,0.09979698,153.20479,1.0,-153.20479,1.0,0.4514554,272.69406,680.4188,242.09131,2.2077687,0.041859247,2.2506084,0.83323264,0.015098847,679.4529,5.5312586,306.6667,301.13544,0.0037986122131347657,1253.5048940181732,120000
1.0203251,-20.325071,0.020325072,0.09784406,146.22192,1.0,-146.22192,1.0,0.43745586,3071.7722,-1692.892,7446.765,277.18182,616.20764,235.37222,1.0211189,0.049257047,2.4989605,0.82475334,0.02265353,649.953,0.4828847,309.67947,309.1966,1.0203689,-20.36892,0.020368919,0.10202,144.02483,1.0,-144.02483,1.0,0.46209592,290.10837,616.5555,220.57645,2.9536045,0.04977202,2.146419,0.83571833,0.037281733,649.9381,0.1481731,322.60526,322.4571,0.003799958944320679,1272.5046937465668,125000
1.020306,-20.305988,0.020305987,0.09602653,155.18811,1.0,-155.18811,1.0,0.43716466,2410.4941,-1561.2815,7327.97,279.99725,643.6522,233.94781,3.2129736,0.05705826,2.8671083,0.8343005,0.011162299,665.40045,-4.696569,313.26727,317.96384,1.0203806,-20.38066,0.02038066,0.10313818,159.60185,1.0,-159.60185,1.0,0.47529215,283.0984,598.1374,229.28883,1.5903646,0.058767233,2.5304604,0.85169595,0.045218684,665.39984,-5.833715,316.36838,322.2021,0.003798662805557251,1291.4980130195618,130000
