training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0008569,-2.856104,0.0008568312,1.0182269,45.604675,1.0,-45.604675,1.0,0.11219695,9.419542,-25.862343,227.13373,425.01617,221.47937,76.5681,0.121322654,0.049941372,2.4880354,0.8506981,0.01766291,263.5887,0.0154538425,438.1956,438.18015,1.0008559,-2.8532612,0.00085597846,1.0153842,45.85166,1.0,-45.85166,1.0,0.10846848,423.66998,212.16023,77.93124,0.06653797,0.04545042,2.0977886,0.85065544,0.040955678,263.58353,1.1991948,436.84915,435.64996,0.003701643991470337,385.51692056655884,55000
1.0008829,-2.9430475,0.0008829143,1.1051705,44.656837,1.0,-44.656837,1.0,0.11751501,10.911733,-14.078123,171.16914,423.4428,233.67294,78.167,0.16661385,0.047519688,2.134293,0.86685586,0.031297296,263.4574,0.65345687,436.61566,435.96222,1.0008706,-2.9017813,0.0008705344,1.0639043,46.82389,1.0,-46.82389,1.0,0.0971183,421.78418,229.55405,79.86701,0.17764027,0.050040044,2.227078,0.85413206,0.020531753,263.44196,-0.010549044,434.95627,434.96683,0.003698545503616333,404.00965332984924,60000
1.0008382,-2.7937233,0.000838117,0.9558463,45.06588,1.0,-45.06588,1.0,0.108877495,4.052267,-8.544972,119.709946,425.59314,232.5264,75.997116,0.05523395,0.05226953,2.3660417,0.86501217,0.058881033,263.41406,-0.5978258,438.76382,439.36166,1.00086,-2.8667417,0.0008600225,1.0288645,48.535965,1.0,-48.535965,1.0,0.10846707,422.91858,211.99109,78.705956,0.06152271,0.04744701,2.0509179,0.86321914,0.04468726,263.42813,0.67252934,436.08997,435.41745,0.0037000736713409424,422.51003336906433,65000
1.0008609,-2.86996,0.00086098805,1.0320828,47.55506,1.0,-47.55506,1.0,0.09825348,7.951053,-24.59459,194.97661,422.96057,231.45467,78.66652,0.048942387,0.059329953,2.2955937,0.8661696,0.04617852,263.2517,-2.456126,436.12317,438.57928,1.0008823,-2.9408894,0.0008822668,1.1030121,48.752518,1.0,-48.752518,1.0,0.091775656,425.14703,214.50555,76.43228,0.09440763,0.048964716,2.201067,0.8676219,0.026274,263.27316,0.27256256,438.31067,438.03812,0.003699940061569214,441.0097382068634,70000
1.000865,-2.8834684,0.0008650406,1.0455916,45.66263,1.0,-45.66263,1.0,0.09850207,22.557993,-14.310978,163.58179,423.95435,217.38223,77.66182,0.16529633,0.049836442,2.3210678,0.86274767,0.039943904,263.28735,0.04306298,437.1187,437.07565,1.0008532,-2.8439698,0.000853191,1.0060928,47.947594,1.0,-47.947594,1.0,0.10392155,422.97705,222.85516,78.65851,0.14052166,0.0515993,2.3431795,0.8865373,0.017105028,263.2979,-0.4210925,436.14197,436.56305,0.0036991390228271483,459.50543785095215,75000
1.0008562,-2.854037,0.0008562112,1.01616,46.159058,1.0,-46.159058,1.0,0.08308061,19.23885,-8.1348095,154.89235,421.9967,210.14775,79.63645,0.13807596,0.042564787,2.3921611,0.85741836,0.0,263.12872,1.9564183,435.15314,433.19672,1.0008626,-2.875351,0.00086260535,1.037474,47.07389,1.0,-47.07389,1.0,0.08531076,423.39975,233.8913,78.221924,0.065788954,0.05882996,2.307973,0.8717088,0.0,263.10535,-2.3232093,436.55502,438.87823,0.0037008998394012452,478.00994205474854,80000
1.0008658,-2.886207,0.00086586224,1.0483303,46.568794,1.0,-46.568794,1.0,0.08650757,20.287756,-18.311722,206.55832,423.16022,235.5599,78.474014,0.11060034,0.05303299,2.6899936,0.87512827,0.049200334,264.8098,-0.8031655,436.40073,437.2039,1.0008569,-2.8564453,0.0008569336,1.0185682,44.30388,1.0,-44.30388,1.0,0.095176436,422.7602,231.59065,78.866104,0.08678695,0.040404312,2.2086625,0.8575706,0.01930103,264.8449,2.5413692,436.00244,433.46106,0.0036987930297851562,496.5039119720459,85000
1.0008475,-2.8247468,0.00084742403,0.98686975,45.986053,1.0,-45.986053,1.0,0.093383364,13.905138,-31.091612,241.67386,422.82373,235.48695,78.81236,0.1893384,0.058349505,2.4659638,0.87946117,0.020159839,264.34442,-2.207145,436.04095,438.2481,1.0008508,-2.836029,0.00085080875,0.998152,44.590797,1.0,-44.590797,1.0,0.08735185,423.63852,218.6102,77.96853,0.15717827,0.053533655,2.3999498,0.87226653,0.02988654,264.35413,-0.934136,436.85623,437.79037,0.003698293590545654,514.9953851699829,90000
1.0008622,-2.874206,0.00086226186,1.036329,46.88996,1.0,-46.88996,1.0,0.09935715,9.394351,-30.877373,219.39575,420.31366,219.86281,81.35806,0.07868174,0.045599315,2.4871886,0.83952904,0.017635372,264.56723,1.1642772,433.54202,432.37775,1.000862,-2.8734398,0.00086203194,1.0355625,42.960472,1.0,-42.960472,1.0,0.09596366,422.82098,214.4051,78.803635,0.10831593,0.05316568,2.5547626,0.8717663,0.027374068,264.5497,-0.83747995,436.04846,436.88596,0.0036996248245239256,533.4935228824615,95000
1.0008577,-2.858892,0.0008576677,1.0210152,45.610126,1.0,-45.610126,1.0,0.08487481,11.318306,-57.99607,366.26367,423.74115,217.4072,77.854614,0.04063963,0.054974765,2.41066,0.87933385,0.039166234,264.11826,-1.313926,436.94705,438.261,1.0008686,-2.8953657,0.00086860976,1.0574888,49.106678,1.0,-49.106678,1.0,0.089493655,424.2825,234.22823,77.32497,0.09965389,0.048113238,2.5595765,0.8727386,0.018100204,264.11435,0.4983211,437.48822,436.9899,0.0036990793228149415,551.9889245033264,100000
