training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
4.627759,-4.627759,0.013226434,1.0,0.008348898,-0.033839315,0.21611539,4.6458063,-4.6458063,0.020445568,1.0,0.0010924976348876954,376.49526166915894,160000
4.6242065,-4.6242065,0.01180566,1.0,0.017209984,-0.029522974,0.21013936,4.651846,-4.651846,0.022861414,1.0,0.001093824005126953,381.9643864631653,165000
4.6233974,-4.6233974,0.011481899,1.0,0.02885024,-0.008687977,0.18447189,4.656637,-4.656637,0.024777865,1.0,0.0011080060482025146,387.5044221878052,170000
4.6247587,-4.6247587,0.012026406,1.0,0.029167997,-0.029450987,0.22340228,4.6487064,-4.6487064,0.021605453,1.0,0.0011340686798095704,393.17477083206177,175000
4.624778,-4.624778,0.012034235,1.0,0.014916087,-0.013096779,0.23918502,4.660734,-4.660734,0.026416663,1.0,0.0011065234184265136,398.70741605758667,180000
4.6245675,-4.6245675,0.011949964,1.0,0.018883254,-0.013428007,0.19120525,4.638752,-4.638752,0.017623682,1.0,0.0010862510204315186,404.1386766433716,185000
4.6203246,-4.6203246,0.010252762,1.0,0.014674579,-0.025545316,0.17836888,4.648156,-4.648156,0.02138544,1.0,0.0010765028953552247,409.5211968421936,190000
4.624425,-4.624425,0.011892839,1.0,0.025969084,-0.015057256,0.2105411,4.6588926,-4.6588926,0.02568016,1.0,0.0010962282180786132,415.0023431777954,195000
4.6239753,-4.6239753,0.011713101,1.0,0.013076603,-0.025495786,0.23210716,4.642413,-4.642413,0.01908812,1.0,0.0010908793449401855,420.4567451477051,200000
4.6226625,-4.6226625,0.011187893,1.0,0.025165785,-0.030948993,0.19981098,4.6423407,-4.6423407,0.019059291,1.0,0.02289944181442261,534.9539597034454,205000
4.6243267,-4.6243267,0.0118537545,1.0,0.02231776,-0.013941971,0.20605226,4.662768,-4.662768,0.027229965,1.0,0.0011008764743804932,540.4583475589752,210000
4.623269,-4.623269,0.011430576,1.0,0.017016767,-0.029315881,0.22111148,4.6513386,-4.6513386,0.022658322,1.0,0.0011036685943603517,545.9766952991486,215000
4.6215997,-4.6215997,0.010762805,1.0,0.020338863,-0.013430001,0.2025541,4.6423483,-4.6423483,0.01906232,1.0,0.001112407922744751,551.5387408733368,220000
4.6245146,-4.6245146,0.011928841,1.0,0.01735137,-0.029733453,0.1982078,4.6451864,-4.6451864,0.020197444,1.0,0.0011216595649719237,557.1470437049866,225000
4.623354,-4.623354,0.011464684,1.0,0.012885634,-0.018606517,0.19122006,4.649103,-4.649103,0.02176402,1.0,0.001118480110168457,562.7394495010376,230000
4.620392,-4.620392,0.010279681,1.0,0.012460185,-0.025144141,0.21368283,4.651431,-4.651431,0.022695241,1.0,0.0010965353488922118,568.222131729126,235000
4.6211786,-4.6211786,0.010594244,1.0,0.018991537,-0.024982676,0.20740694,4.6595697,-4.6595697,0.025950903,1.0,0.0011172199249267578,573.8082363605499,240000
4.622676,-4.622676,0.0111933425,1.0,0.018225824,-0.012914654,0.19472665,4.66346,-4.66346,0.02750679,1.0,0.0011010683536529541,579.3135833740234,245000
4.6213717,-4.6213717,0.010671621,1.0,0.0075602373,-0.022579094,0.1891994,4.648795,-4.648795,0.021640934,1.0,0.001111423110961914,584.8707041740417,250000
4.621606,-4.621606,0.010765414,1.0,0.0256496,-0.019882185,0.21413091,4.6516953,-4.6516953,0.022801017,1.0,0.001103824520111084,590.3898324966431,255000
4.622466,-4.622466,0.011109421,1.0,0.012764172,-0.017284198,0.1794754,4.6405163,-4.6405163,0.01832944,1.0,0.0011020472049713135,595.9000742435455,260000
4.6210375,-4.6210375,0.010537867,1.0,0.016751219,-0.020542903,0.17655304,4.669977,-4.669977,0.030114014,1.0,0.0011248817443847655,601.5244882106781,265000
4.621719,-4.621719,0.010810527,1.0,0.028057184,-0.015491021,0.21727872,4.649789,-4.649789,0.022038458,1.0,0.0011303445816040038,607.1762166023254,270000
4.6222014,-4.6222014,0.011003551,1.0,0.020392513,-0.0146667715,0.19483697,4.6441975,-4.6441975,0.019801898,1.0,0.001115521764755249,612.7538299560547,275000
4.62131,-4.62131,0.01064722,1.0,0.027777527,-0.012694717,0.21483414,4.651844,-4.651844,0.022860607,1.0,0.001091160249710083,618.2096362113953,280000
4.621519,-4.621519,0.010730611,1.0,0.013536298,-0.017085617,0.19841662,4.645806,-4.645806,0.02044535,1.0,0.001115308141708374,623.7861824035645,285000
