training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
20.428127,-20.428127,0.107658885,1.0,0.0821316,-0.09858805,3.9665818,20.43782,-20.43782,0.10858218,1.0,0.07192244329452514,359.61222791671753,5000
20.278702,-20.278702,0.093427844,1.0,0.06939453,-0.09190457,3.591526,20.303839,-20.303839,0.09582181,1.0,0.001240061616897583,365.8125412464142,10000
20.210941,-20.210941,0.08697459,1.0,0.105182014,-0.08243706,3.586986,20.206512,-20.206512,0.08655275,1.0,0.0012389941692352296,372.0075168609619,15000
20.150232,-20.150232,0.08119278,1.0,0.09790284,-0.07373342,3.106699,20.164524,-20.164524,0.082553886,1.0,0.0012475453376770019,378.24524903297424,20000
20.15305,-20.15305,0.08146106,1.0,0.06914838,-0.0633401,3.0585425,20.175413,-20.175413,0.08359086,1.0,0.0012488892555236816,384.48970103263855,25000
20.112823,-20.112823,0.077630065,1.0,0.08032208,-0.07760648,2.8869774,20.1366,-20.1366,0.07989439,1.0,0.001241191816329956,390.6956651210785,30000
20.102184,-20.102184,0.076616734,1.0,0.0634591,-0.07317789,2.896327,20.158684,-20.158684,0.081997566,1.0,0.0012346574783325195,396.86895751953125,35000
20.113937,-20.113937,0.07773594,1.0,0.0655859,-0.064197816,2.865213,20.12321,-20.12321,0.07861917,1.0,0.001247010898590088,403.10401678085327,40000
20.103159,-20.103159,0.07670946,1.0,0.074737914,-0.09573482,2.9721718,20.099583,-20.099583,0.07636895,1.0,0.0012483275413513184,409.3456599712372,45000
20.084843,-20.084843,0.07496501,1.0,0.08425564,-0.073893696,2.8527894,20.113981,-20.113981,0.077740185,1.0,0.001248683738708496,415.5890851020813,50000
20.078304,-20.078304,0.07434235,1.0,0.09336175,-0.09665397,2.9169147,20.091047,-20.091047,0.075556025,1.0,0.0012305898189544679,421.7420389652252,55000
20.044046,-20.044046,0.07107963,1.0,0.08862141,-0.073708035,2.7294168,20.087065,-20.087065,0.075176805,1.0,0.0012522652626037597,428.00337052345276,60000
20.059074,-20.059074,0.07251098,1.0,0.07488079,-0.073481366,2.8640227,20.087915,-20.087915,0.07525774,1.0,0.0012542155742645263,434.274453163147,65000
20.041687,-20.041687,0.07085501,1.0,0.07341022,-0.093959406,2.80365,20.096436,-20.096436,0.07606916,1.0,0.001242886257171631,440.48888969421387,70000
20.05089,-20.05089,0.07173146,1.0,0.06899653,-0.06950827,2.7374024,20.084555,-20.084555,0.07493761,1.0,0.001232762908935547,446.65271067619324,75000
20.042492,-20.042492,0.0709318,1.0,0.09478439,-0.11225028,2.8100433,20.088135,-20.088135,0.07527863,1.0,0.001231873893737793,452.8120849132538,80000
20.068356,-20.068356,0.07339495,1.0,0.107382074,-0.085978374,2.9452941,20.079092,-20.079092,0.074417464,1.0,0.001232721757888794,458.9756987094879,85000
20.050661,-20.050661,0.0717097,1.0,0.086289644,-0.08294232,2.7156477,20.083288,-20.083288,0.07481708,1.0,0.001239597749710083,465.17369270324707,90000
20.030815,-20.030815,0.06981967,1.0,0.08186422,-0.08984208,2.851113,20.059036,-20.059036,0.07250745,1.0,0.0012363754272460938,471.3555748462677,95000
20.039713,-20.039713,0.07066717,1.0,0.08913445,-0.071698315,2.790443,20.071648,-20.071648,0.07370843,1.0,0.0012317262649536133,477.5142114162445,100000
20.046637,-20.046637,0.071326345,1.0,0.09839234,-0.090806514,2.7290704,20.060253,-20.060253,0.07262326,1.0,0.06719069719314576,813.4677062034607,105000
20.015198,-20.015198,0.06833224,1.0,0.078385144,-0.0920929,2.848367,20.054031,-20.054031,0.07203072,1.0,0.0012268797874450683,819.6021103858948,110000
20.018917,-20.018917,0.06868641,1.0,0.0924465,-0.08849463,2.8351014,20.0621,-20.0621,0.07279924,1.0,0.00124211106300354,825.8126707077026,115000
20.05064,-20.05064,0.071707726,1.0,0.114597,-0.08543732,2.9733229,20.033054,-20.033054,0.0700329,1.0,0.0012355205535888672,831.9902789592743,120000
20.025547,-20.025547,0.06931781,1.0,0.07968577,-0.09083263,2.827309,20.061905,-20.061905,0.072780475,1.0,0.001227410411834717,838.1273374557495,125000
20.013275,-20.013275,0.06814928,1.0,0.08528759,-0.08268136,2.8114982,20.059254,-20.059254,0.072528146,1.0,0.0012212107658386231,844.2333960533142,130000
20.021072,-20.021072,0.06889179,1.0,0.08709344,-0.07258212,2.7421565,20.0814,-20.0814,0.0746373,1.0,0.0012148641586303712,850.3077218532562,135000
20.005085,-20.005085,0.06736909,1.0,0.08014847,-0.12461812,2.872294,20.05677,-20.05677,0.07229145,1.0,0.0012403171539306641,856.5093126296997,140000
20.042866,-20.042866,0.07096732,1.0,0.12932667,-0.08025907,2.8239064,20.067627,-20.067627,0.07332569,1.0,0.001226623821258545,862.6424367427826,145000
20.012959,-20.012959,0.06811896,1.0,0.0705683,-0.08215492,2.7880845,20.057236,-20.057236,0.07233596,1.0,0.001233648109436035,868.8106832504272,150000
19.99781,-19.99781,0.06667624,1.0,0.09115154,-0.06935434,2.8018382,20.06285,-20.06285,0.0728708,1.0,0.0012238374710083007,874.9298756122589,155000
19.997858,-19.997858,0.06668083,1.0,0.10281346,-0.09537414,2.7526004,20.0386,-20.0386,0.07056104,1.0,0.001224976634979248,881.0547635555267,160000
19.983788,-19.983788,0.06534069,1.0,0.08423789,-0.07507265,2.7469409,20.055042,-20.055042,0.07212713,1.0,0.001223099374771118,887.1702654361725,165000
19.98009,-19.98009,0.06498858,1.0,0.08044013,-0.10334979,2.7092545,20.055542,-20.055542,0.07217472,1.0,0.001260087013244629,893.4707069396973,170000
20.009365,-20.009365,0.06777679,1.0,0.09201974,-0.099728584,2.8099825,20.07574,-20.07574,0.07409836,1.0,0.0012082657814025879,899.5120408535004,175000
19.98617,-19.98617,0.06556769,1.0,0.08604449,-0.07309381,2.673337,20.048752,-20.048752,0.07152783,1.0,0.0012132994174957276,905.5785427093506,180000
19.994938,-19.994938,0.06640265,1.0,0.0709038,-0.08109076,2.769607,20.046234,-20.046234,0.07128804,1.0,0.0012252784729003907,911.7049400806427,185000
20.019716,-20.019716,0.068762705,1.0,0.13568418,-0.095294036,2.8929765,20.08176,-20.08176,0.07467159,1.0,0.0012118489265441894,917.7641899585724,190000
19.989372,-19.989372,0.06587274,1.0,0.099718735,-0.10104086,2.8326645,20.026995,-20.026995,0.06945576,1.0,0.0012646974563598633,924.0876820087433,195000
19.991434,-19.991434,0.06606906,1.0,0.12685964,-0.08915132,3.0329685,20.053741,-20.053741,0.07200325,1.0,0.0012409394264221191,930.2923836708069,200000
19.999222,-19.999222,0.066810854,1.0,0.08164683,-0.08646947,2.804576,20.072386,-20.072386,0.07377874,1.0,0.06790329170227051,1269.8088474273682,205000
19.985706,-19.985706,0.06552357,1.0,0.07515885,-0.0690064,2.6476767,20.029701,-20.029701,0.069713466,1.0,0.0012291946411132812,1275.9548254013062,210000
19.999214,-19.999214,0.066810004,1.0,0.07245093,-0.09454538,2.7999542,20.03515,-20.03515,0.07023244,1.0,0.0012519361972808838,1282.2145111560822,215000
20.00059,-20.00059,0.06694103,1.0,0.078438565,-0.07848661,2.829153,20.042656,-20.042656,0.0709474,1.0,0.0012354274749755859,1288.3916549682617,220000
20.008438,-20.008438,0.0676884,1.0,0.079971045,-0.078476176,2.7638946,20.045185,-20.045185,0.07118827,1.0,0.0012195720195770263,1294.489520072937,225000
19.997269,-19.997269,0.0666249,1.0,0.06978283,-0.087676965,2.7952564,20.033428,-20.033428,0.07006848,1.0,0.0012218220233917237,1300.5986349582672,230000
19.97333,-19.97333,0.06434497,1.0,0.085127585,-0.08320737,2.732142,20.034863,-20.034863,0.070205115,1.0,0.0012308900356292724,1306.753090620041,235000
20.008806,-20.008806,0.06772353,1.0,0.089767024,-0.08420488,2.7651205,20.011415,-20.011415,0.067972064,1.0,0.0012456071376800537,1312.98113155365,240000
19.99692,-19.99692,0.066591494,1.0,0.079982184,-0.10190105,2.7294528,20.031597,-20.031597,0.06989405,1.0,0.001234964942932129,1319.1559610366821,245000
19.998627,-19.998627,0.06675406,1.0,0.08027074,-0.07941766,2.7439096,20.03398,-20.03398,0.070121154,1.0,0.0012240872859954834,1325.2764027118683,250000
19.988213,-19.988213,0.065762274,1.0,0.08092957,-0.07509275,2.6479554,20.043182,-20.043182,0.07099733,1.0,0.0012334910869598388,1331.443862915039,255000
19.99028,-19.99028,0.06595929,1.0,0.109391324,-0.09346168,2.8592107,20.034262,-20.034262,0.070147924,1.0,0.001222028875350952,1337.5540120601654,260000
19.997885,-19.997885,0.06668327,1.0,0.100515135,-0.11797188,2.8537872,20.026726,-20.026726,0.06943022,1.0,0.0012470070838928222,1343.7890527248383,265000
20.017319,-20.017319,0.06853437,1.0,0.08306145,-0.07147344,2.884366,20.03724,-20.03724,0.07043151,1.0,0.0012229437828063965,1349.9037761688232,270000
19.991018,-19.991018,0.06602943,1.0,0.08334122,-0.07216731,2.7467947,20.01597,-20.01597,0.06840588,1.0,0.001220188856124878,1356.0047254562378,275000
19.99083,-19.99083,0.06601143,1.0,0.0743729,-0.07131834,2.8166509,20.048092,-20.048092,0.071465015,1.0,0.0012202975273132323,1362.1062178611755,280000
19.976906,-19.976906,0.064685345,1.0,0.087279715,-0.11993173,2.8260243,20.038593,-20.038593,0.07056048,1.0,0.0012259050369262696,1368.2357487678528,285000
19.966108,-19.966108,0.06365714,1.0,0.07811597,-0.069637686,2.6842432,20.02404,-20.02404,0.069174245,1.0,0.0012455917835235595,1374.4637129306793,290000
19.998106,-19.998106,0.06670449,1.0,0.08518324,-0.09983261,2.731169,20.006184,-20.006184,0.0674738,1.0,0.00122568941116333,1380.5921654701233,295000
19.971624,-19.971624,0.064182386,1.0,0.09709617,-0.08863476,2.7126231,20.031593,-20.031593,0.06989377,1.0,0.0012156877994537354,1386.6706094741821,300000
19.99275,-19.99275,0.06619441,1.0,0.08992064,-0.08222714,2.7670994,20.028172,-20.028172,0.069567986,1.0,0.06732905597686767,1723.3158946037292,305000
19.999327,-19.999327,0.06682076,1.0,0.10659658,-0.0787109,2.7774394,20.028782,-20.028782,0.06962607,1.0,0.001244809341430664,1729.5399463176727,310000
19.962643,-19.962643,0.06332688,1.0,0.082640186,-0.08688014,2.6569812,20.026155,-20.026155,0.06937589,1.0,0.0012537559032440185,1735.8087306022644,315000
19.982224,-19.982224,0.06519186,1.0,0.07124992,-0.09862848,2.8909097,20.034641,-20.034641,0.07018407,1.0,0.0012550582885742186,1742.084026813507,320000
19.96069,-19.96069,0.063141085,1.0,0.09057753,-0.093098655,2.6191506,20.048124,-20.048124,0.07146813,1.0,0.0012388630867004393,1748.2783470153809,325000
20.002789,-20.002789,0.06715035,1.0,0.088109724,-0.094303764,2.7538218,20.016792,-20.016792,0.06848423,1.0,0.001262260150909424,1754.5896537303925,330000
19.986263,-19.986263,0.065576546,1.0,0.10149205,-0.08561816,2.9393725,20.008823,-20.008823,0.06772503,1.0,0.0012277277946472168,1760.7282977104187,335000
19.997818,-19.997818,0.066676944,1.0,0.1040827,-0.10240963,2.8460944,20.018387,-20.018387,0.06863583,1.0,0.0012547119140625,1767.0018620491028,340000
19.985394,-19.985394,0.06549384,1.0,0.13413501,-0.10130835,2.8039286,20.01756,-20.01756,0.06855719,1.0,0.0012618786334991454,1773.3112604618073,345000
19.965464,-19.965464,0.06359562,1.0,0.13479108,-0.0930637,2.6994967,20.038069,-20.038069,0.070510454,1.0,0.0012156935214996337,1779.389732837677,350000
19.999783,-19.999783,0.0668641,1.0,0.07748082,-0.076961964,2.7762308,20.022348,-20.022348,0.0690133,1.0,0.0012215880870819092,1785.4976780414581,355000
19.975372,-19.975372,0.06453934,1.0,0.09631003,-0.104703106,2.8038425,20.023262,-20.023262,0.06910029,1.0,0.0012423938751220704,1791.70965218544,360000
19.970835,-19.970835,0.064107314,1.0,0.09728783,-0.1020927,2.8433223,20.032139,-20.032139,0.06994561,1.0,0.0012536132335662841,1797.9777233600616,365000
19.959103,-19.959103,0.06298973,1.0,0.07286381,-0.08390516,2.773555,20.028446,-20.028446,0.06959402,1.0,0.0012375170707702636,1804.165313243866,370000
19.959126,-19.959126,0.06299218,1.0,0.09134545,-0.10102786,2.625829,20.024536,-20.024536,0.06922174,1.0,0.0012531439781188964,1810.4310381412506,375000
19.978922,-19.978922,0.06487744,1.0,0.08634619,-0.08463666,2.7927558,20.02658,-20.02658,0.06941643,1.0,0.0012403679847717286,1816.6328828334808,380000
19.980984,-19.980984,0.06507365,1.0,0.07681041,-0.102841206,2.8342986,20.016468,-20.016468,0.068453245,1.0,0.0012351785182952882,1822.8087801933289,385000
19.976542,-19.976542,0.06465069,1.0,0.08304902,-0.10941634,2.7435641,20.033024,-20.033024,0.07002993,1.0,0.0012523926734924317,1829.0707485675812,390000
19.974525,-19.974525,0.0644586,1.0,0.10615368,-0.08699662,2.6665287,20.015324,-20.015324,0.06834433,1.0,0.0012177635192871094,1835.1595714092255,395000
19.959473,-19.959473,0.0630251,1.0,0.0707184,-0.07625178,2.748879,20.020527,-20.020527,0.068839684,1.0,0.001248471736907959,1841.4019351005554,400000
19.941433,-19.941433,0.06130696,1.0,0.12522489,-0.08029206,2.6810043,20.010902,-20.010902,0.0679233,1.0,0.06736986646652221,2178.251272201538,405000
19.982185,-19.982185,0.06518816,1.0,0.090936445,-0.0909002,2.858185,20.00893,-20.00893,0.06773541,1.0,0.0012479982376098634,2184.491268157959,410000
19.981098,-19.981098,0.06508469,1.0,0.0921301,-0.08888477,2.802561,20.029377,-20.029377,0.06968259,1.0,0.0012583909511566162,2190.7832276821136,415000
19.959106,-19.959106,0.062990256,1.0,0.09140126,-0.082104556,2.8805597,19.987629,-19.987629,0.065706596,1.0,0.0012309364318847655,2196.9379148483276,420000
19.981022,-19.981022,0.06507737,1.0,0.09167936,-0.08065943,2.7898898,20.024609,-20.024609,0.06922857,1.0,0.0012366206645965576,2203.1210231781006,425000
19.972443,-19.972443,0.06426045,1.0,0.08965509,-0.120157406,2.8268287,20.00746,-20.00746,0.06759531,1.0,0.0012381780624389647,2209.311919927597,430000
19.949594,-19.949594,0.06208437,1.0,0.08211064,-0.10192334,2.7825058,20.004904,-20.004904,0.067351915,1.0,0.0012583025932312011,2215.603437900543,435000
19.965324,-19.965324,0.063582614,1.0,0.081918254,-0.082942694,2.708024,20.024902,-20.024902,0.06925641,1.0,0.001249276351928711,2221.8498241901398,440000
19.95465,-19.95465,0.062565975,1.0,0.080555096,-0.08228178,2.6779964,19.997618,-19.997618,0.066658124,1.0,0.0012432173252105714,2228.065915584564,445000
19.957287,-19.957287,0.06281688,1.0,0.08028273,-0.1176156,2.7798376,20.016684,-20.016684,0.068473816,1.0,0.001236638879776001,2234.249115228653,450000
19.955944,-19.955944,0.06268905,1.0,0.10727946,-0.0920159,2.7952006,19.997463,-19.997463,0.066643275,1.0,0.0012348845958709716,2240.4235429763794,455000
19.962423,-19.962423,0.063306205,1.0,0.0983615,-0.098295055,2.85992,20.005268,-20.005268,0.067386605,1.0,0.0012425331115722656,2246.6362142562866,460000
19.9805,-19.9805,0.06502762,1.0,0.07925564,-0.09835382,2.7611458,19.99102,-19.99102,0.0660297,1.0,0.0012450315952301026,2252.8613772392273,465000
19.946106,-19.946106,0.061752122,1.0,0.085347354,-0.09971969,2.822188,20.016354,-20.016354,0.06844224,1.0,0.0012321161270141602,2259.0219628810883,470000
19.95264,-19.95264,0.06237459,1.0,0.088881776,-0.08796817,2.716486,19.99859,-19.99859,0.06675056,1.0,0.0012360652446746826,2265.2022943496704,475000
19.977516,-19.977516,0.06474363,1.0,0.092925794,-0.08341448,2.8447464,20.02013,-20.02013,0.06880214,1.0,0.0012457556247711182,2271.4310772418976,480000
19.94445,-19.94445,0.061594483,1.0,0.08578059,-0.12180239,2.7959385,19.999727,-19.999727,0.066858895,1.0,0.0012380619049072266,2277.6213912963867,485000
19.986542,-19.986542,0.065602995,1.0,0.1139441,-0.09823181,3.0064096,20.030725,-20.030725,0.06981107,1.0,0.0012555514335632323,2283.8991537094116,490000
