training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.5513563,-8.78089,231.79526,663.08496,4.862986,-9.812574,0.124637894,1.0,191.59924,0.5575144,-7.7006407,0.08728321,1.0,0.17353755,-38.881027,-103.00246,0.863894,643.45483,4.7603073,-10.019489,0.16602078,1.0,185.27086,0.53969765,-7.814292,0.11569603,1.0,0.07834286,-37.839443,-101.169495,1.4626008,0.0025312938690185546,926.8676989078522,175000
6.6986804,-8.601227,220.55576,639.7595,4.4944,-9.83716,0.12955503,1.0,193.02255,0.53433555,-7.6847234,0.08330388,1.0,0.018730894,-39.800632,-102.73518,0.9446881,655.7981,4.386303,-10.069633,0.17604952,1.0,211.43654,0.5958413,-7.8343763,0.120717116,1.0,0.12537853,-38.504997,-101.43449,1.0327287,0.0025044891834259033,939.390150308609,180000
11.201148,-12.035772,270.66772,641.55786,4.101211,-9.881887,0.13850033,1.0,203.90294,0.53263617,-7.6754994,0.08099781,1.0,0.1308659,-38.845306,-104.07205,1.0462512,657.08624,4.7889557,-10.094284,0.18097992,1.0,205.61713,0.5211734,-7.816409,0.11622523,1.0,0.109499216,-40.78763,-101.15233,1.0080893,0.002532849884033203,952.0544049739838,185000
17.66826,-20.48171,509.11978,647.8821,4.5495424,-9.845949,0.13131277,1.0,174.55856,0.4850655,-7.704667,0.08828969,1.0,0.15950051,-38.548866,-101.40402,2.326715,651.7921,4.6947894,-10.085812,0.17928527,1.0,182.35014,0.49401903,-7.818188,0.11667001,1.0,0.13758342,-38.307373,-102.08946,1.3237867,0.0025306832313537597,964.7078268527985,190000
12.7646885,-11.001038,236.20557,650.28296,4.747547,-9.893908,0.14090429,1.0,191.43492,0.5844134,-7.694229,0.085680224,1.0,0.25084394,-39.3236,-103.54129,0.9870815,690.12354,5.2209764,-10.017469,0.1656169,1.0,180.41267,0.5175526,-7.8475947,0.12402169,1.0,0.13461937,-41.175472,-101.0603,0.9821051,0.0025119794845581056,977.2677302360535,195000
12.008658,-5.4410434,220.90941,655.985,4.960805,-9.774811,0.11708524,1.0,183.64288,0.55160797,-7.6845417,0.08325848,1.0,0.1456086,-38.634254,-102.56914,0.89895654,669.9987,5.15852,-10.018635,0.16585009,1.0,177.26906,0.5169329,-7.833501,0.120498195,1.0,0.20063882,-37.658497,-100.12579,1.4207408,0.0025098516941070557,989.8169951438904,200000
6.191279,-7.708359,209.8919,651.62756,4.694169,-9.789581,0.1200392,1.0,187.01114,0.5448613,-7.6901083,0.084649995,1.0,0.25308588,-39.263756,-105.60257,0.72798944,629.25525,4.288532,-10.118867,0.18589635,1.0,171.01128,0.4296873,-7.8373137,0.12145138,1.0,0.15675662,-37.061703,-101.11844,1.1073314,0.03975465612411499,1188.5902807712555,205000
11.312536,-12.671882,249.95467,636.6261,4.329788,-9.799894,0.12210174,1.0,205.77771,0.61944985,-7.682289,0.08269529,1.0,0.07766423,-38.799583,-105.25807,1.2278862,624.59766,4.4243646,-10.045882,0.17129932,1.0,202.61856,0.59281814,-7.838954,0.12186154,1.0,0.10063661,-39.81198,-100.47117,1.4840181,0.002524311304092407,1201.2118430137634,210000
16.851025,-12.3243,411.72855,631.49243,4.646698,-9.85967,0.13405697,1.0,180.52405,0.5508596,-7.667675,0.079041794,1.0,0.11099858,-37.853386,-104.50349,1.6501069,660.63654,4.4838524,-10.071953,0.17651355,1.0,182.19919,0.53463584,-7.859938,0.12710753,1.0,0.06625211,-37.65653,-101.14042,1.8924519,0.0025250948905944826,1213.8373231887817,215000
7.5021544,-8.211298,223.03534,653.15735,4.922412,-9.820463,0.12621562,1.0,170.93886,0.5292802,-7.6814413,0.082483366,1.0,0.118576646,-38.987595,-101.29247,0.9775807,674.3415,4.652271,-10.136884,0.18949981,1.0,171.20868,0.47894773,-7.837573,0.12151629,1.0,0.1624808,-40.703205,-100.56154,0.92371595,0.0025268099784851073,1226.4713797569275,220000
