training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.023548,-7.8493695,0.02354811,0.12446534,61.787163,0.99999994,-61.787163,1.0,0.49164167,278.601,-169.52028,921.94604,403.05682,286.61682,99.04464,0.50494576,0.059873264,2.4314375,0.8232664,0.006202584,329.24652,-3.2507377,419.51917,422.7699,1.0237018,-7.9005847,0.023701753,0.13726917,63.1917,1.0,-63.1917,1.0,0.4644954,403.08948,263.99066,99.004395,0.73675114,0.049136795,2.2129433,0.8039356,0.003895479,329.2335,0.2841962,419.55118,419.26697,0.003697205924987793,455.4388654232025,55000
1.0235157,-7.8385735,0.023515722,0.12176638,62.838737,1.0,-62.838737,1.0,0.47507304,62.128925,-46.03454,464.83942,401.94714,284.72165,100.192474,0.73183656,0.04677876,2.151553,0.7995371,0.0072439443,329.50946,1.061429,418.4226,417.36118,1.0235875,-7.862472,0.023587417,0.12774095,62.14309,1.0,-62.14309,1.0,0.5341196,402.72836,297.16446,99.40376,0.46650064,0.057254042,2.7387857,0.81406826,0.0070300116,329.52,-2.3903518,419.20438,421.59473,0.0036978734493255615,473.9282376766205,60000
1.0235168,-7.83895,0.023516849,0.12186037,60.553513,0.99999994,-60.553513,1.0,0.46215814,65.73948,-73.08443,508.36786,398.28433,259.33908,103.93002,0.32019,0.03763229,2.0925713,0.77247345,0.0048176334,330.7163,4.090204,414.82016,410.72995,1.0236249,-7.874979,0.023624938,0.13086781,64.4315,0.99999994,-64.4315,1.0,0.46209985,403.1695,300.17303,98.958305,1.3281697,0.0578034,2.2911012,0.8601177,0.0050900914,330.71112,-2.5806708,419.70505,422.2857,0.0036980052471160887,492.4182689189911,65000
1.0235212,-7.840409,0.023521226,0.12222517,65.02081,1.0,-65.02081,1.0,0.45333105,224.19073,-103.91797,617.28143,399.44882,295.39038,102.7548,0.43618447,0.045666322,2.1796513,0.79629976,0.00330638,332.33398,1.4402287,416.06552,414.6253,1.0236812,-7.8937263,0.023681179,0.13555455,63.71636,1.0,-63.71636,1.0,0.47278306,404.19965,302.52652,97.89971,0.380433,0.047618955,2.3589375,0.80352867,0.0061509046,332.33142,0.7912962,420.81622,420.02493,0.003695866584777832,510.897607088089,70000
1.0234926,-7.830858,0.023492575,0.1198375,64.798416,1.0,-64.798416,1.0,0.50926423,205.88815,-163.80148,881.54736,400.28546,307.03537,101.88605,0.26474375,0.054167848,2.5361686,0.80143607,0.0038835842,333.08423,-1.3882443,416.93967,418.3279,1.0235463,-7.8487816,0.023546346,0.1243183,63.614513,1.0,-63.614513,1.0,0.476045,399.61258,320.4559,102.6425,0.4418042,0.056974903,2.7326553,0.82994974,0.003541361,333.09647,-2.3233151,416.26743,418.59073,0.0036969786167144777,529.3825051784515,75000
1.0234259,-7.808656,0.023425968,0.11428705,66.96121,1.0,-66.96121,1.0,0.48506826,104.99144,-67.97036,561.8549,393.54504,367.8766,108.87572,0.9380946,0.05801709,2.322974,0.83095837,0.008231852,336.4333,-2.6972158,410.36673,413.06393,1.0234683,-7.8227615,0.023468286,0.1178134,62.880104,0.99999994,-62.880104,1.0,0.4653517,398.9486,352.30072,103.33491,0.60351586,0.05906571,3.888694,0.8169465,0.0036474841,336.4453,-3.0501156,415.77087,418.82098,0.0036981523036956785,547.8732719421387,80000
1.0235306,-7.843572,0.023530716,0.12301597,64.91661,0.99999994,-64.91661,1.0,0.50837344,88.71627,-160.43822,598.1955,401.80597,441.632,100.48359,0.53301185,0.04407668,2.5357049,0.8153704,0.0014386777,344.29205,2.039352,419.02057,416.98123,1.0235307,-7.8435645,0.023530694,0.123014115,59.74845,1.0,-59.74845,1.0,0.4831072,399.22076,387.3172,103.05356,0.8380898,0.04686276,2.5870206,0.8094213,0.0038678653,344.25513,1.0800116,416.43353,415.35352,0.003698622131347656,566.3663878440857,85000
1.0234481,-7.816022,0.023448065,0.11612839,66.28973,1.0,-66.28973,1.0,0.5805354,92.431786,-121.490524,525.2139,394.12268,732.0946,109.36373,0.14217737,0.04754115,2.3547533,0.81095684,0.0,335.21182,0.8242362,410.88327,410.05902,1.0234568,-7.8189416,0.023456825,0.116858326,65.17655,1.0,-65.17655,1.0,0.63790673,391.6161,711.35425,112.58652,0.0,0.055242963,3.106679,0.8354528,0.013764619,335.2091,-1.7574887,408.37656,410.13403,0.003696202898025513,584.8474102020264,90000
1.0233859,-7.7953086,0.023385923,0.11095007,68.951744,1.0,-68.951744,1.0,0.7790681,89.156166,-106.043236,666.4964,388.78775,873.87744,119.79212,0.366353,0.057712365,3.7021348,0.8156556,0.0,327.02472,-2.5221338,405.139,407.66113,1.0233537,-7.7845526,0.023353659,0.10826114,66.59651,1.0,-66.59651,1.0,0.67028815,392.3883,854.9259,114.28143,0.23679739,0.044440463,2.4116871,0.8221249,0.0031957699,327.05402,1.8182691,408.741,406.92273,0.0036977215766906737,603.3360230922699,95000
1.0233458,-7.7819533,0.023345858,0.10761121,68.05698,0.99999994,-68.05698,1.0,0.8413489,120.47597,-168.26868,636.15814,394.48206,842.8794,112.89285,0.0,0.047488116,2.4500422,0.8156209,0.0,332.82068,0.8360073,411.12308,410.28708,1.0234853,-7.8284388,0.023485318,0.11923267,73.290016,1.0,-73.290016,1.0,0.61769664,394.59674,943.87134,111.89352,0.6385586,0.055791438,2.7922935,0.8336847,0.0,332.78735,-1.9273169,411.2361,413.16342,0.0036973654270172117,621.8228554725647,100000
