training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0945435,-9.4543495,0.0945435,0.5257104,70.97,1.0,-70.97,1.0,0.9233638,0.0,-31.436613,-95.34968,2.939733,-2.440321,44.886143,0.48180664,-31.017094,-95.20409,0.13078523,1.0946561,-9.465616,0.09465616,0.528527,71.171364,1.0,-71.171364,1.0,0.9388019,0.0,-31.372028,-95.36804,0.50763685,-30.98951,-95.3156,0.13175127,0.002271880054473877,2030.9492015838623,425000
1.0948738,-9.487375,0.09487375,0.5339668,70.6464,1.0,-70.6464,1.0,0.92222786,0.0,-32.05893,-94.02436,2.2411594,-1.8443079,36.698666,0.44704354,-31.688704,-94.09441,0.12281949,1.0954125,-9.54125,0.0954125,0.5474355,69.24831,1.0,-69.24831,1.0,0.92722553,0.0,-29.067959,-95.23016,0.27985358,-28.690056,-95.22082,0.11570518,0.002266942739486694,2042.2839210033417,430000
1.0953407,-9.534066,0.09534067,0.5456396,70.42962,1.0,-70.42962,1.0,0.8827095,0.0,-31.238708,-95.222046,4.697946,-4.2011995,55.449013,0.30015945,-30.851044,-94.99629,0.11606115,1.0949061,-9.490614,0.09490614,0.53477633,70.39354,1.0,-70.39354,1.0,1.1630123,0.0,-30.014694,-95.27498,0.42754692,-29.590721,-95.34859,0.13558164,0.0022707336902618408,2053.637594461441,435000
1.094663,-9.466301,0.09466302,0.52869844,71.06163,1.0,-71.06163,1.0,1.0186245,0.0,-31.724083,-94.276184,4.116956,-4.9447656,54.1358,0.43012434,-31.299135,-94.212944,0.13689801,1.0950769,-9.507694,0.09507693,0.5390464,70.60531,1.0,-70.60531,1.0,0.85700566,0.0,-31.567749,-94.762,0.25784463,-31.1199,-94.575165,0.14011165,0.002282930326461792,2065.0522515773773,440000
1.0940696,-9.406958,0.09406957,0.51386213,70.62025,1.0,-70.62025,1.0,0.85695195,0.0,-32.559917,-94.94788,2.441302,-2.8511643,49.64272,0.2549351,-32.18686,-94.90806,0.110890545,1.0953299,-9.532983,0.095329836,0.54536885,70.53386,1.0,-70.53386,1.0,0.9139798,0.0,-31.128231,-94.37052,0.659517,-30.737898,-94.39101,0.13307184,0.0022573293685913087,2076.3389031887054,445000
1.0946629,-9.466291,0.09466291,0.52869576,70.15388,1.0,-70.15388,1.0,0.8863524,0.0,-29.758736,-94.37571,3.245276,-4.8988667,47.325397,0.28841913,-29.331917,-94.31207,0.16622213,1.0951145,-9.511457,0.095114574,0.53998744,71.73213,0.99999994,-71.73213,1.0,1.0123334,0.0,-31.141613,-95.02833,0.24824116,-30.672558,-94.98257,0.14461151,0.002290158462524414,2087.7897005081177,450000
1.094547,-9.4547,0.094547,0.5257983,70.42191,1.0,-70.42191,1.0,0.8458282,0.0,-30.69253,-94.03081,3.760521,-3.2756245,40.23333,0.3108896,-30.254154,-94.04969,0.13722792,1.0951805,-9.518049,0.0951805,0.5416353,70.43173,1.0,-70.43173,1.0,0.96681684,0.0,-31.97503,-95.939575,0.48754644,-31.57514,-95.91073,0.1284118,0.002277155065536499,2099.1754817962646,455000
1.0951823,-9.518234,0.09518234,0.5416815,70.94728,1.0,-70.94728,1.0,0.96467876,0.0,-34.13925,-95.0617,2.0305934,-2.4319177,45.46365,0.2914549,-33.75348,-95.179726,0.12544195,1.095382,-9.538202,0.09538202,0.54667354,71.655334,1.0,-71.655334,1.0,0.6883124,0.0,-31.439888,-95.060936,0.25011125,-31.011208,-95.006226,0.119858906,0.0023633585929870604,2110.99227976799,460000
1.094618,-9.461792,0.094617926,0.5275711,71.27812,1.0,-71.27812,1.0,0.8467765,0.0,-31.481037,-94.17833,3.847081,-3.5589733,50.575535,0.32052457,-31.061419,-94.15048,0.12804621,1.0954007,-9.54007,0.09540069,0.5471403,70.32413,1.0,-70.32413,1.0,1.0816598,0.0,-30.550648,-94.59636,0.47587305,-30.15316,-94.52541,0.12593873,0.0022737022399902346,2122.3607959747314,465000
1.0948983,-9.489834,0.09489834,0.5345815,70.4374,1.0,-70.4374,1.0,1.0569432,0.0,-29.824923,-94.94174,4.0368605,-4.3225155,39.795593,0.52846897,-29.392311,-94.86317,0.13659783,1.0945835,-9.458345,0.09458345,0.52670944,71.681755,1.0,-71.681755,1.0,0.880311,0.0,-31.024252,-95.15371,0.6031716,-30.685726,-95.119225,0.12284514,0.0022569098472595213,2133.645350217819,470000
