training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
9.497197,-15.16407,210.32312,596.4652,5.0151205,-11.01742,0.365607,1.0,54.876595,0.73820925,-2.113902,0.27602494,1.0,0.46093228,-35.303024,-94.84979,0.9586396,562.0984,4.325966,-11.296101,0.4213431,1.0,55.32438,0.7073002,-2.116444,0.27856717,1.0,0.48000574,-33.433975,-93.82898,0.8901956,0.0022683944702148436,767.3487470149994,230000
8.490058,-12.986895,239.58377,604.9317,5.127152,-10.945915,0.35130593,1.0,52.115402,0.66338944,-2.1117277,0.2738508,1.0,0.90262747,-36.17748,-96.14514,1.116112,567.2381,3.5895624,-11.280937,0.4183105,1.0,55.266823,0.71754795,-2.1181753,0.28029817,1.0,0.7072252,-35.266514,-91.944046,0.9952761,0.0022681098461151124,778.689300775528,235000
9.973618,-7.984705,182.30504,553.76013,4.0508957,-11.3504925,0.4322214,1.0,51.766983,0.66755813,-2.1382504,0.3003734,1.0,0.44041115,-36.684975,-92.72885,0.88836944,578.7779,4.187116,-11.180323,0.39818746,1.0,53.491974,0.6628298,-2.138282,0.300405,1.0,0.8878737,-33.476234,-94.96072,1.2087975,0.002266994094848633,790.0242757797241,240000
18.088099,-19.003584,299.54538,565.10046,4.054136,-11.248617,0.41184646,1.0,53.697678,0.7070279,-2.125648,0.28777105,1.0,0.56055593,-34.246155,-93.12262,1.0122824,603.692,4.986355,-11.026306,0.36738417,1.0,53.217857,0.6592362,-2.143855,0.30597803,1.0,0.7949448,-35.26984,-94.83682,1.0876997,0.0022692487239837646,801.3705241680145,245000
13.754944,-20.858358,253.93924,595.8867,5.005358,-11.022978,0.36671844,1.0,49.77763,0.6485207,-2.1313214,0.29344445,1.0,0.16949935,-35.314377,-95.97124,1.0562096,595.24304,4.3370414,-11.199297,0.40198246,1.0,48.52163,0.65009946,-2.1278367,0.28995958,1.0,0.2826775,-35.348183,-95.18501,0.91421336,0.0022655381202697756,812.6982202529907,250000
14.546429,-9.11294,189.75433,571.38684,4.5715647,-11.11725,0.3855731,1.0,52.73093,0.68963337,-2.1176012,0.27972418,1.0,0.39960915,-33.437843,-95.25078,1.0453496,563.37006,3.4221387,-11.331339,0.4283907,1.0,54.24135,0.73579067,-2.1049047,0.26702732,1.0,0.25814754,-36.46011,-93.880875,1.3059613,0.0022657844543457033,824.0271472930908,255000
11.516032,-7.523529,186.01178,561.22076,3.9845402,-11.234871,0.4090971,1.0,51.49385,0.65468884,-2.128244,0.29036677,1.0,0.30426994,-35.569733,-95.12324,1.0253646,582.8744,4.2324896,-11.184167,0.39895636,1.0,54.436935,0.6892307,-2.1295733,0.29169622,1.0,0.30712482,-35.33944,-95.07687,0.9577332,0.002268987703323364,835.3720905780792,260000
26.251823,-22.298977,267.66644,565.1509,3.9073105,-11.073811,0.37688497,1.0,49.458675,0.65506935,-2.1301887,0.29231167,1.0,0.35598812,-34.22921,-93.73743,0.91840386,579.3845,4.412427,-11.105793,0.3832816,1.0,47.193832,0.62476367,-2.1547074,0.3168304,1.0,0.27572802,-32.917587,-95.32124,0.83807534,0.002265937805175781,846.7017841339111,265000
20.82523,-20.02855,308.21072,577.05255,4.1347294,-11.199391,0.4020012,1.0,50.46086,0.61899996,-2.1381328,0.30025578,1.0,0.08702092,-35.776608,-95.39599,1.1413765,564.31067,4.1786394,-11.244143,0.41095152,1.0,54.90695,0.7430376,-2.1154995,0.27762222,1.0,0.24722016,-35.50479,-95.48453,1.0529405,0.00226604061126709,858.0319921970367,270000
17.706375,-20.699198,288.41315,589.72534,5.2302856,-11.055972,0.37331736,1.0,56.141693,0.7127967,-2.1448464,0.30696929,1.0,0.20688055,-36.270805,-95.51309,1.1803219,591.9893,4.9428043,-11.002747,0.36267233,1.0,55.686996,0.73204374,-2.1132412,0.275364,1.0,0.20093161,-35.3133,-95.58699,1.1573608,0.0022677109718322753,869.3705525398254,275000
