training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.0052302,-20.052307,2.005231,0.07186649,69.35472,0.99999934,-69.354675,1.0,2.9013867,0.0,-52.24424,-133.69766,1.8903052,-2.1787493,76.31775,0.2743823,-51.859756,-133.27806,0.1343624,3.011722,-20.117231,2.0117233,0.07804978,68.787674,0.99999887,-68.7876,1.0,3.4407823,0.0,-49.788216,-136.09584,0.58983135,-49.421658,-135.35626,0.12614799,0.002276204299926758,570.7310914993286,70000
3.0062857,-20.062876,2.0062876,0.07287311,69.40834,0.9999982,-69.40822,1.0,2.454357,0.0,-52.34617,-137.25926,1.9943335,-1.8023582,59.745598,0.28436267,-51.94934,-136.97957,0.13939214,3.011096,-20.110989,2.0110989,0.077455275,67.23273,0.99999726,-67.232544,1.0,2.72752,0.0,-52.625454,-135.57997,0.3515523,-52.20026,-135.35744,0.1273906,0.002290670156478882,582.184446811676,75000
3.0065515,-20.065514,2.0065515,0.073124334,69.1355,1.0,-69.1355,1.0,3.0017288,0.0,-52.1559,-132.98557,1.3869691,-1.7879505,53.41222,0.29089633,-51.81162,-132.69333,0.13720396,3.0114074,-20.114075,2.0114074,0.07774911,68.50993,1.0,-68.50993,1.0,2.3389144,0.0,-53.104805,-135.33719,0.22752249,-52.77668,-135.23463,0.11932361,0.002271636199951172,593.5426325798035,80000
3.0094492,-20.094517,2.0094516,0.07588641,67.0547,0.99999756,-67.054535,1.0,2.6752357,0.0,-51.749336,-134.46367,2.6292348,-2.103215,86.454315,0.3636377,-51.33348,-134.01158,0.144821,3.0103793,-20.103794,2.0103793,0.07677006,68.242645,0.99999994,-68.242645,1.0,2.6514373,0.0,-50.556168,-132.93321,0.6505335,-50.189354,-132.47865,0.114416674,0.00227830548286438,604.9341650009155,85000
3.0062256,-20.062258,2.0062256,0.07281415,68.3476,1.0,-68.3476,1.0,1.8040407,0.0,-50.339962,-134.01038,1.3495663,-1.634227,47.14516,0.33319652,-50.016464,-133.5311,0.1047095,3.0109162,-20.109196,2.0109196,0.077284485,69.7064,0.9999966,-69.70616,1.0,2.1559503,0.0,-52.60757,-133.65797,0.2293597,-52.26683,-132.85686,0.120920524,0.002289879560470581,616.3835682868958,90000
3.005395,-20.05395,2.005395,0.072022915,69.922455,1.0,-69.922455,1.0,2.2805479,0.0,-52.832306,-132.86739,2.4431283,-2.373529,78.53931,0.43648714,-52.41578,-132.72824,0.10784058,3.0086088,-20.086117,2.008612,0.07508652,66.72942,0.9999968,-66.72921,1.0,2.2992983,0.0,-52.305374,-134.67722,0.48357552,-51.909843,-133.98572,0.13879782,0.002246835517883301,627.6177506446838,95000
3.0061362,-20.06136,2.0061362,0.07272874,68.566956,1.0,-68.566956,1.0,2.1398473,0.0,-52.795666,-135.94868,6.719771,-3.8651361,61.967834,0.27508995,-52.453743,-135.55075,0.11863501,3.010313,-20.10313,2.010313,0.07670696,70.35284,1.0,-70.35284,1.0,2.3438387,0.0,-49.991936,-136.99174,0.24556263,-49.663044,-136.3736,0.12831067,0.0022884585857391357,639.0600485801697,100000
3.006493,-20.064934,2.006493,0.0730689,69.07805,1.0,-69.07805,1.0,2.6876287,0.0,-49.432426,-134.7882,1.9172878,-2.2939525,75.85414,0.3516466,-49.094902,-134.06783,0.120465875,3.0081458,-20.081457,2.0081458,0.07464271,70.4319,1.0,-70.4319,1.0,2.5087106,0.0,-53.32927,-133.11247,0.46825835,-52.95438,-132.2502,0.12348745,0.0812324635028839,1045.222371339798,105000
3.0035076,-20.035093,2.0035093,0.07022705,69.97118,0.9999983,-69.97106,1.0,3.024632,0.0,-53.30261,-135.47708,2.4661746,-2.2482092,79.6622,0.35494354,-52.93654,-135.159,0.14782292,3.0082517,-20.082518,2.0082517,0.0747437,67.480736,1.0,-67.480736,1.0,2.6216278,0.0,-51.439415,-134.94392,0.19947094,-51.110367,-134.56207,0.11221391,0.0023150217533111574,1056.797485589981,110000
3.0054603,-20.054604,2.0054603,0.07208522,70.9115,1.0,-70.9115,1.0,2.249105,0.0,-52.619545,-135.35085,1.2544651,-1.5607327,54.051563,0.32232672,-52.29191,-134.95068,0.10312876,3.0086064,-20.086065,2.0086064,0.07508144,70.26727,1.0,-70.26727,1.0,2.4588783,0.0,-51.231262,-135.54584,0.24704728,-50.861893,-135.89748,0.105929345,0.002266477203369141,1068.129876613617,115000
