training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
2.178213,-2.178213,0.34033588,1.0,0.16234344,-0.12727724,2.157869,2.1863391,-2.1863391,0.3484621,1.0,0.0007963679790496827,995.3544218540192,490000
2.1960244,-2.1960244,0.35814756,1.0,0.09311226,-0.118728705,1.9425367,2.1950831,-2.1950831,0.35720628,1.0,0.0007969954967498779,999.3394041061401,495000
2.1954842,-2.1954842,0.35760707,1.0,0.11917266,-0.08013284,1.7796086,2.1931229,-2.1931229,0.35524583,1.0,0.0007986525058746338,1003.332671880722,500000
2.177227,-2.177227,0.33934993,1.0,0.23691852,-0.2005148,2.6117134,2.1799402,-2.1799402,0.3420632,1.0,0.024275333166122435,1124.7093422412872,505000
2.186312,-2.186312,0.34843504,1.0,0.09372214,-0.12832972,1.3606617,2.1997528,-2.1997528,0.36187583,1.0,0.0008006962299346924,1128.7128281593323,510000
2.174306,-2.174306,0.336429,1.0,0.107909985,-0.102125704,1.4816663,2.1833057,-2.1833057,0.34542853,1.0,0.0008005894660949707,1132.7157804965973,515000
2.1892164,-2.1892164,0.35133946,1.0,0.109548144,-0.15711585,1.7282757,2.2028484,-2.2028484,0.36497134,1.0,0.0008045192241668701,1136.7383813858032,520000
2.179337,-2.179337,0.34146,1.0,0.11076133,-0.11441998,1.8989222,2.1860557,-2.1860557,0.34817857,1.0,0.0007999658107757568,1140.7382154464722,525000
2.194708,-2.194708,0.35683113,1.0,0.1738348,-0.08867388,1.6878198,2.1883934,-2.1883934,0.35051635,1.0,0.0008012065887451172,1144.7442529201508,530000
2.2028952,-2.2028952,0.365018,1.0,0.11721328,-0.12659909,1.9330475,2.2192645,-2.2192645,0.3813874,1.0,0.0008011528015136719,1148.7500216960907,535000
2.171958,-2.171958,0.3340811,1.0,0.08921471,-0.12673306,1.5682921,2.200387,-2.200387,0.3625101,1.0,0.0007998156070709229,1152.749104499817,540000
2.1837554,-2.1837554,0.34587833,1.0,0.40581897,-0.114149705,2.9652607,2.205882,-2.205882,0.368005,1.0,0.000799092435836792,1156.7445714473724,545000
2.1975386,-2.1975386,0.35966146,1.0,0.08100301,-0.09518649,1.6608638,2.2026086,-2.2026086,0.36473155,1.0,0.000801731538772583,1160.753233909607,550000
2.2103806,-2.2103806,0.37250334,1.0,0.12265199,-0.22220689,3.2707055,2.192521,-2.192521,0.354644,1.0,0.0008031389713287353,1164.7689340114594,555000
2.19559,-2.19559,0.35771275,1.0,0.18044548,-0.36431414,4.6387954,2.1896145,-2.1896145,0.3517375,1.0,0.000798197603225708,1168.7599267959595,560000
2.1893628,-2.1893628,0.35148588,1.0,0.17873338,-0.07321076,2.3416624,2.191927,-2.191927,0.35404974,1.0,0.000801944637298584,1172.7696549892426,565000
2.179318,-2.179318,0.34144086,1.0,0.09714841,-0.09358911,1.5665762,2.2029333,-2.2029333,0.36505616,1.0,0.0007992776870727539,1176.766048669815,570000
2.1867523,-2.1867523,0.34887514,1.0,0.19932112,-0.12270597,2.2373865,2.1934142,-2.1934142,0.35553712,1.0,0.0008007642269134521,1180.7698748111725,575000
2.1873116,-2.1873116,0.34943467,1.0,0.18916915,-0.20791847,2.2375007,2.194783,-2.194783,0.35690594,1.0,0.0008043794631958008,1184.791776895523,580000
2.19837,-2.19837,0.360493,1.0,0.151714,-0.06443225,2.0568583,2.2021883,-2.2021883,0.36431128,1.0,0.0008020097255706787,1188.8018305301666,585000
2.1907444,-2.1907444,0.35286742,1.0,0.14375918,-0.1141675,2.5140738,2.2110517,-2.2110517,0.37317467,1.0,0.0008011694431304931,1192.8076827526093,590000
2.1931155,-2.1931155,0.35523847,1.0,0.16696215,-0.13145977,2.371891,2.1955614,-2.1955614,0.35768446,1.0,0.0007985065937042236,1196.800220966339,595000
2.2067206,-2.2067206,0.36884362,1.0,0.13552055,-0.17545113,2.2090507,2.195308,-2.195308,0.35743108,1.0,0.0008000147342681885,1200.800299167633,600000
2.194428,-2.194428,0.356551,1.0,0.115839764,-0.12817042,1.4486712,2.189331,-2.189331,0.35145405,1.0,0.02441465983390808,1322.873603105545,605000
2.1726983,-2.1726983,0.33482122,1.0,0.14609867,-0.07029965,1.3936435,2.1778216,-2.1778216,0.33994442,1.0,0.0008184802055358887,1326.9660093784332,610000
2.1787038,-2.1787038,0.34082687,1.0,0.16229637,-0.16583252,2.0895257,2.1991181,-2.1991181,0.36124092,1.0,0.000798724365234375,1330.9596359729767,615000
2.2006063,-2.2006063,0.3627292,1.0,0.12171109,-0.11604654,1.8021457,2.2085783,-2.2085783,0.3707013,1.0,0.0008005463123321533,1334.962372303009,620000
2.1896458,-2.1896458,0.35176873,1.0,0.14538515,-0.13763821,1.864095,2.2089891,-2.2089891,0.37111232,1.0,0.0008077149868011475,1339.0009517669678,625000
2.1936312,-2.1936312,0.35575423,1.0,0.3021583,-0.18199691,3.5413032,2.2071466,-2.2071466,0.36926955,1.0,0.0008091204166412354,1343.0465586185455,630000
2.1784923,-2.1784923,0.3406152,1.0,0.22886366,-0.12970118,1.9679081,2.18573,-2.18573,0.34785295,1.0,0.000802998685836792,1347.0615565776825,635000
2.1975727,-2.1975727,0.35969567,1.0,0.16016433,-0.1364618,1.9860317,2.2043753,-2.2043753,0.36649835,1.0,0.0008051134586334229,1351.0871288776398,640000
2.1995587,-2.1995587,0.3616816,1.0,0.121660054,-0.12801698,2.0038328,2.184153,-2.184153,0.3462759,1.0,0.0008003831386566162,1355.0890491008759,645000
2.186545,-2.186545,0.34866795,1.0,0.16263193,-0.098514706,2.02219,2.2080963,-2.2080963,0.37021932,1.0,0.0007998513698577881,1359.0883102416992,650000
2.2038124,-2.2038124,0.36593544,1.0,0.101447225,-0.07550359,1.4426196,2.194229,-2.194229,0.35635185,1.0,0.0008097226142883301,1363.1369287967682,655000
2.19461,-2.19461,0.35673326,1.0,0.265102,-0.14868584,3.3934977,2.1910515,-2.1910515,0.35317433,1.0,0.0008032545566558838,1367.1532061100006,660000
2.177184,-2.177184,0.33930734,1.0,0.25846267,-0.109495044,2.6527019,2.2101889,-2.2101889,0.37231168,1.0,0.0008017797946929931,1371.1621098518372,665000
2.1968625,-2.1968625,0.3589854,1.0,0.155089,-0.2549434,3.5877512,2.1883721,-2.1883721,0.35049522,1.0,0.0008014312267303466,1375.169270992279,670000
2.1849685,-2.1849685,0.34709144,1.0,0.12336139,-0.22344649,2.2827258,2.1940324,-2.1940324,0.35615543,1.0,0.0008022990226745605,1379.180771112442,675000
2.1797624,-2.1797624,0.34188527,1.0,0.083177194,-0.060109153,1.4093926,2.2025652,-2.2025652,0.36468834,1.0,0.000803271484375,1383.19713306427,680000
2.1930757,-2.1930757,0.35519892,1.0,0.2478929,-0.1215774,2.2517278,2.195472,-2.195472,0.357595,1.0,0.000809141206741333,1387.2428436279297,685000
2.2012033,-2.2012033,0.36332625,1.0,0.17524642,-0.06396412,2.0749013,2.1966999,-2.1966999,0.3588227,1.0,0.0008023812770843506,1391.254754781723,690000
2.2037694,-2.2037694,0.36589244,1.0,0.08851278,-0.10487143,1.1444323,2.2326164,-2.2326164,0.3947392,1.0,0.0008028110504150391,1395.2688148021698,695000
2.190477,-2.190477,0.35259992,1.0,0.11155154,-0.13992406,1.924318,2.2013557,-2.2013557,0.36347857,1.0,0.0008023938655853271,1399.280788898468,700000
2.1810575,-2.1810575,0.34318048,1.0,0.1147919,-0.22352716,2.8466835,2.210785,-2.210785,0.3729078,1.0,0.02197245841026306,1509.1430859565735,705000
2.1938803,-2.1938803,0.35600334,1.0,0.24129729,-0.11004046,2.0198236,2.173947,-2.173947,0.33607003,1.0,0.0008039831638336182,1513.1630065441132,710000
2.1914568,-2.1914568,0.35357952,1.0,0.293131,-0.14108424,3.441792,2.1950035,-2.1950035,0.35712665,1.0,0.0008047159194946289,1517.1865906715393,715000
2.1921663,-2.1921663,0.3542894,1.0,0.13737658,-0.11808486,1.9362322,2.19621,-2.19621,0.35833263,1.0,0.0008045686721801757,1521.2094390392303,720000
2.1904268,-2.1904268,0.3525496,1.0,0.09867552,-0.079850316,1.2531849,2.2050781,-2.2050781,0.36720115,1.0,0.0008182103157043457,1525.3004953861237,725000
2.177704,-2.177704,0.33982712,1.0,0.13100342,-0.11979206,1.6849005,2.1966958,-2.1966958,0.35881883,1.0,0.0008024951934814453,1529.3129761219025,730000
2.1867514,-2.1867514,0.34887454,1.0,0.075038776,-0.10663614,1.683296,2.2040925,-2.2040925,0.36621547,1.0,0.0008046684741973877,1533.3363234996796,735000
2.1816275,-2.1816275,0.34375054,1.0,0.096918896,-0.2212217,2.3277795,2.1974292,-2.1974292,0.35955223,1.0,0.0008010593891143798,1537.3416254520416,740000
2.191553,-2.191553,0.35367617,1.0,0.20188226,-0.10513042,2.7979298,2.1969059,-2.1969059,0.35902888,1.0,0.0008045448780059814,1541.3643548488617,745000
2.187099,-2.187099,0.34922194,1.0,0.105304345,-0.13816004,1.7559974,2.2000647,-2.2000647,0.36218774,1.0,0.0008030635833740235,1545.3796772956848,750000
2.1782155,-2.1782155,0.34033844,1.0,0.11699329,-0.16536254,2.0300834,2.1985645,-2.1985645,0.36068746,1.0,0.0008039172172546387,1549.3992681503296,755000
2.2025332,-2.2025332,0.36465615,1.0,0.12945536,-0.11089955,1.4047195,2.2058148,-2.2058148,0.36793798,1.0,0.0008003010272979737,1553.4007802009583,760000
2.1955953,-2.1955953,0.3577183,1.0,0.092831746,-0.08805419,1.2636563,2.209221,-2.209221,0.37134382,1.0,0.0008000597953796387,1557.401083946228,765000
2.1968179,-2.1968179,0.35894084,1.0,0.2035257,-0.096137196,1.7399468,2.206061,-2.206061,0.36818397,1.0,0.0008004805564880371,1561.4034914970398,770000
2.1974974,-2.1974974,0.35962042,1.0,0.13634682,-0.41471326,3.6269205,2.193243,-2.193243,0.35536584,1.0,0.0008043485641479493,1565.4252390861511,775000
2.1908216,-2.1908216,0.35294476,1.0,0.11529876,-0.21959445,2.1582484,2.21371,-2.21371,0.37583303,1.0,0.0008032668113708496,1569.4415781497955,780000
2.1931705,-2.1931705,0.35529357,1.0,0.116059214,-0.17659128,1.9914716,2.1846824,-2.1846824,0.3468052,1.0,0.0008007131576538086,1573.4451484680176,785000
2.1842177,-2.1842177,0.34634048,1.0,0.10704118,-0.13975275,1.6977291,2.182534,-2.182534,0.3446571,1.0,0.0008011260509490967,1577.4507837295532,790000
2.179141,-2.179141,0.34126395,1.0,0.070747636,-0.08920415,1.3045483,2.2169743,-2.2169743,0.37909728,1.0,0.0007998225688934326,1581.449901342392,795000
2.1776721,-2.1776721,0.3397951,1.0,0.16813122,-0.13832803,1.7148823,2.1823378,-2.1823378,0.34446064,1.0,0.0008057313919067383,1585.4785628318787,800000
2.1950598,-2.1950598,0.35718256,1.0,0.13678066,-0.11325821,2.1584134,2.190998,-2.190998,0.35312104,1.0,0.02393464674949646,1705.151801109314,805000
2.1895292,-2.1895292,0.3516522,1.0,0.097804874,-0.18803912,2.2726355,2.1791372,-2.1791372,0.34126008,1.0,0.000797974443435669,1709.141678094864,810000
